sentences,EF,INF,ADR,DI,others,annotation,review_id,sentence_id,sent_start,sent_end
Но ребенок хоть кушать стал и жизнерадостности прибавилось.,1,0,0,1,0,EF[3]|DI[5],2503811,11,545,604
"Хочу поделиться своим впечатлением валерианы, которую не так давно мне пришлось пить каждый день на работе, нервы настолько мне сорвали, что только валерьянку пить и оставалось.",0,0,0,1,0,DI[4],2551970,2,13,190
А горло у меня болит часто к сожалению.,0,0,0,1,0,DI[2],2522797,4,201,240
После отмены таблеток все прошло через неделю.,0,0,0,0,0,NEUTRAL,747352,9,561,607
"Но к сожалению эффект мы оценить так и не смогли, зато описанные в инструкции побочные эффекты проявились в первый же вечер - появилась аллергические высыпания на коже, которые мы лечили 2 недели антигистаминными препаратами.",0,1,1,0,0,INF[5]|ADR[1],1058674,4,378,603
"Мой ребенок не относится к тем детям которые часто болеют, но так же как и все болеет вирусными заболеваниями особенно когда грипп.",0,0,0,1,0,DI[4],2665699,3,104,235
"Его ничего нерадовало и взгляд в одну точку... Жуткая рвота, слезы истерика.",0,0,1,0,0,ADR[2],2597892,8,505,581
Принимает обычно за 30 мин до сна.,0,0,0,0,0,NEUTRAL,942280,3,183,217
С недавних пор начала страдать появлением герпеса на губах.,0,0,0,1,0,DI[7],832817,1,0,59
"Первые три дня всё было хорошо, почти исчезло головокружение и давление было в норме.",1,0,0,1,0,EF[3]|DI[5],2551330,5,325,410
По назначению невролога из-за жалоб на отсутствие речи у ребенка (нам 3 года) начали принимать Когитум.,0,0,0,1,0,DI[1],2424525,1,0,103
"Арпетол - маленькие белые таблетки от вируса, гриппа, герпеса, бронхита.",0,0,0,1,0,DI[2],271739,1,0,72
Почти все члены моей семьи болеют гайморитом.,0,0,0,1,0,DI[2],2451820,2,13,58
Я не так давно перенес воспаление легких.,0,0,0,1,0,DI[2],649988,1,0,41
"2 дня температурный ад держался, на 3й день 37,4, потом 37, потом спала температура и началась интоксикация жуткая!",1,1,1,1,0,EF[1]|INF[7]|ADR[8]|DI[4],901487,5,325,440
Думаю надо работать с родсознанием.,0,0,0,0,0,NEUTRAL,877448,8,820,855
"Моей дочке 4 годика, так как ходим в садик с простудой встречаемся довольно часто.",0,0,0,1,0,DI[1],769708,1,0,82
"Даже уснуть не помогает, нужно более сильное средство.",0,1,0,1,0,INF[5]|DI[2],2491250,6,504,558
Эту валерьянку я начал пить когда был студентом.,0,0,0,0,0,NEUTRAL,2822501,1,0,48
Но после сильного стресса в начале декабря герпес снова дал о себе знать.,0,1,0,1,0,INF[5]|DI[6],2734640,11,420,493
"Моей маме хорошо идет стугерон, в целом без побочек, единственное побаливает живот.",0,0,1,0,0,ADR[1],2738498,11,560,643
Так как его использует мой муж.,0,0,0,0,0,NEUTRAL,2457936,6,307,338
"Ни противовирусного, ни какого-то другого действия не имеет.",0,1,0,0,0,INF[4],815444,9,596,656
"Врач- аллерголог назначила нам этот препарат, как профилактическое средство.",0,0,0,1,0,DI[1],2883218,2,31,107
"Препарат улучшает микроциркуляцию, не оказывая при этом сосудорасширяющего действия.",0,0,0,0,0,NEUTRAL,811769,3,205,289
Облегчение чувствуется уже в первый день приема.,0,0,0,0,0,NEUTRAL,2716232,6,332,380
"Но мне и маме он подошёл лучше корвалола и т. д. Когда не могу долго уснуть тоже пью на ночь, только в меньшей дозировке.",1,0,0,1,0,EF[2]|DI[6],2700413,5,265,386
"Но это если слабая простуда, с насморком и горло немножко болит... А вот если сильно простудились, грипп с переходом в сильный бронхит то флюколд очень слабенький... Единственное что он может, это снять температуру, да и то не всегда.",1,0,0,1,0,EF[6]|DI[7],2395998,2,57,291
И болезнь начала отступать.,1,0,0,0,0,EF[1],793853,8,716,743
"Просто если ее употреблять в дневное время суток, как я сначала признаться и делал то накатывает сонливость и при накопительном эффекте окутывает слабость и апатия.",0,0,1,0,0,ADR[2],2822501,4,276,440
"Принимала даже несколько раз в день - раза 3, наверное, но с эмоциями лекарство помогало справляться.",1,0,0,1,0,EF[10]|DI[8],822352,8,522,623
А когда организм находится в стрессе так и вообще ночи на пролет не спала!,0,0,0,1,0,DI[2],108315,3,145,219
"Так вот, каждый раз, когда заканчивается курс свечей, ребенок вполне себе здоровенький и я с облегчением заканчиваю терапию, вдруг через пару-тройку дней симптоматика возвращается снова.",0,1,0,0,0,INF[3],4540580,4,212,398
"Общее впечатление : Надежное ,проверенное средство.",0,0,0,0,0,NEUTRAL,656242,7,736,787
"Как то я заметила, что мне помогает настойка валерианы.",1,0,0,0,0,EF[5],647288,4,401,456
В итоге пил 5 дней сейчас померил температуру 38.8... Это ппц ребята.,0,0,0,1,0,DI[2],2659756,7,264,333
"Состоят эти таблетки вообще из крахмала и некоторых добавок, которые в добавок еще и способны вызвать достаточно серьезные аллергические реакции.",0,0,1,0,0,ADR[1],2421119,3,192,337
"Прописал мне их врач, скачал принимать по 3 раза день после еды, со словами, что данный препарат весьма эффективен против больного горла.",0,0,0,1,0,DI[4],2522797,3,63,200
"Пришла к дерматологу с подошвенной бородавкой, прописали виферон 500000ме 10 дней утро и вечер, на последний день применения утром зачесалась шея, ну с кем не бывает выпила таблетку от аллергии, при этом у меня никогда в жизни не было аллергии вообще не на что, НО ЭТО ЦВЕТОЧКИ!",0,0,1,1,0,ADR[1]|DI[2],2232594,1,0,278
После того как закончили принимать неоотропные препараты нервопатолог посоветовала оставить киндинорм и попринимать его на протяжении еще месяца.,0,0,0,0,0,NEUTRAL,2460834,3,265,410
"Общее впечатление : Показалось, что вызвал достаточно серьезную аллергическую реакцию RATING 2 NOTE",0,0,1,0,0,ADR[2],822853,7,215,300
Перечитав кучу информации об экстренных мерах при укусе клеща нашла в рекомендациях к применению Анаферон.,0,0,0,1,0,DI[7],2547762,6,356,462
Давненько не болели серьёзно с температурой.,1,0,0,1,0,EF[1]|DI[2],2436411,4,211,255
"Потом появилась видимо привыкание организма к препарату, я стала все хуже и хуже засыпать.",1,1,0,1,0,INF[3]|EF[6]|DI[4],594839,3,596,686
Время использования: несколько простуд,0,0,0,1,0,DI[3],2500754,10,736,774
"Нахожусь на 8-ом месяце беременности, простыла, насморк, посоветовали ИРС-19, купила за 450,00.",0,0,0,1,0,DI[1],2390747,1,0,95
"Детский врач нам его советовала 4-х летнему ребенку, для снятия повышенной возбуждености и спокойного сна.",0,0,0,1,0,DI[2],878817,4,420,526
"После третиго укола мы начали сами вставать на ножки, а по аканчанию курса стали ходить, и ночами спать спакойней.",1,0,1,1,0,EF[5]|ADR[7]|DI[1],7880042,15,755,869
Эффекта ноль.,0,1,0,0,0,INF[5],2659756,3,163,176
"Как то я простудилась, и заразила дочку(1,5г).",0,0,0,1,0,DI[2],2438387,1,0,46
"Когда я и муж болели гриппом, то это средство закапывали малышу в целях профилактики.",0,0,0,1,0,DI[1],591905,3,81,166
Третью я пить не стала - помогла вторая.,1,0,0,0,0,EF[3],1400882,7,614,654
Одной из причин моего психического расстройства врачи признали применение данного препарата.,0,0,0,1,0,DI[2],2404812,4,179,271
"В данном случае все-таки рекомендую применять тот же препарат, но только в лекарственной форме мази - не имеет столь выраженного системного действия на организм ( в основном проявляется токсическим действием на печень).",0,0,0,0,0,NEUTRAL,2445572,3,169,388
"Моя двух годовалая дочка постоянно болеет Лор- заболеваниями, ОРЗ, синуситами, отитами.",0,0,0,1,0,DI[3],2546207,1,0,87
"Выбрала препарат по более дешёвой цене, а оказывается надо купить 2 упаковки.",0,0,0,0,0,NEUTRAL,2439190,6,285,362
"нам прописали, так мой ребенок сыпью покрылся, глаза опухли, сверху и снизу на веках высыпала сыпь, ( 8 месяцев сыну)А от виферона такого не было... У кого ещё такие побочки, отзовитесь!1 Чем спасались?",0,0,1,0,0,ADR[1],172744,1,0,202
"Не знаю совпадение это или препарат помог, пока ребенок его принимал в течение месяца вообще не болел.",1,0,0,0,0,EF[4],656118,6,432,534
Очень сильно пахнет спиртом.,0,0,0,0,0,NEUTRAL,2710914,5,195,223
Но я не могу отнести это лекарство к полностью безопасным.,0,0,0,0,0,NEUTRAL,934850,7,349,407
"Но честно признаться, я не вижу ни каких результатов.",0,1,0,0,0,INF[2],2461123,9,457,510
И снова горло не прошло и ни чего не помогало.,0,1,0,0,0,INF[2],518153,8,484,530
"Если у вас насморк, смело покупайте, это средство обязательно поможет Время использования: 2 года Общее впечатление : удобен в применении и эффективен в борьбе с насморком RATING 5 NOTE",1,0,0,1,0,EF[2]|DI[3],269906,4,240,411
"Мои любимые свечи Виферон не подошли дочке, развилась аллергия на масло какао, что бывает давольно часто.",0,0,1,0,0,ADR[1],2432421,1,0,105
"Купили, но долго не решалась его давать ребёнку.",0,0,0,0,0,NEUTRAL,885404,5,255,303
"От чрезмерных нагрузок, при чем не только интеллектуальным, но и бытовым, у меня началась астения и знакомый врач мне ее посоветовал в комплексе.",0,0,0,1,0,DI[1],2822501,2,49,194
"Один раз пользовалась ими в период лактации в проффилактических целях, и, к счастью, также все обошлось.",1,0,0,1,0,EF[2]|DI[4],1089645,4,385,489
"я до этого снотворное не пила, поэтому, на первый раз, выпила только одну таблетку за пол часа до сна.",0,0,0,0,0,NEUTRAL,929986,9,383,485
"В общем то у сына эффект получился противоположный, он стал активный, возбужденный, беспокойный, плаксивый, ну или это опять таки сработало мое самовнушение.",0,1,1,0,0,INF[1]|ADR[3],2684706,2,62,219
"В инструкции прочитала о том что у данного препарата существует побочный эффект в виде депрессии, видимо у меня он и проявился.",0,0,0,1,0,DI[3],747352,8,433,560
Начал помогать быстро.,1,0,0,0,0,EF[1],594103,1,0,22
Второй раз у дочки резко поднялась температура.,0,0,0,1,0,DI[1],2407176,8,348,395
"Ни разу ни мне, ни моей семье флюколд конкретно не помог снять первые симптомы гриппа или простуды.",0,1,0,1,0,INF[1]|DI[2],2395998,4,412,511
Но мне ингавирин смог помочь за 3 дня.,1,0,0,0,0,EF[3],2663253,4,138,176
"Пока свой иммунитет не выработается у ребенка, по-моему, бесполезно чем-то пытаться его ""подстегнуть"".",0,0,0,0,0,NEUTRAL,653736,4,684,786
"Впечатлений много и все за ночь, происходили после приема да хочется спать, как написано в инструкции через 30 -40 минут, потом начинаются кошмары.",0,0,1,1,0,ADR[1]|DI[2],1326637,2,92,239
"Вы не поверите, температура стала спадать.",1,0,0,1,0,EF[3]|DI[7],608779,5,400,442
"мне так плохо было от них голова просто взрывалось, недомогание, усиление головокружение я думала умру!",0,1,1,0,0,INF[2]|ADR[1],800450,4,117,220
"После применения донормила у мужа исчезли такие явления как чиханье, насморк, зуд кожи.",1,0,0,1,0,EF[1]|DI[3],942280,7,413,500
"В последнее время, семейные врачи предлагают своим пациентам отдавать предпочтение дешевым аналогам импортных препаратов отечественного производства.",0,0,0,0,0,NEUTRAL,873342,2,75,224
Общее впечатление : лучшее недорогое средство от цистита RATING 4 NOTE,0,0,0,1,0,DI[2],873342,15,890,946
Всем доброго времени суток!,0,0,0,0,0,NEUTRAL,2724762,1,0,27
Данное лекарственное средство можно найти в любой аптеке по достаточно умеренной цене и вообще на здоровье не экономят.,0,0,0,0,0,NEUTRAL,2700724,6,440,559
"Целый день хожу как старенькая бабушка, хромая, волочу ногу за собой!",0,0,1,0,0,ADR[2],668099,11,523,585
"Так вот, эту сыпь я лечила в течении пяти дней, но она так и не исчезла, пока я не СХОДИЛА в ПАРИЛКУ и не ПРОПАРИЛАСЬ в бане !!!",0,0,1,0,0,ADR[5],2818054,5,787,915
"Начиналось в этот раз у деток с насморка, причем цвет выделяющейся жидкости был зеленый, что свидетельствовало о присутствии вируса в организме.",0,0,0,1,0,DI[4],421364,5,236,380
Рекомендовано принимать в профилактических целях или на ранней стадии заболевания.,0,0,0,1,0,DI[3],603416,4,236,318
"если пить регулярно, хотя-бы 2 недели и в принципе, стараться не нервничать, то помогает, хотя и не сразу... Общее впечатление : Успокаивает, но не всегда...",1,0,1,1,0,EF[6]|ADR[8]|DI[3],940903,6,540,697
"В мире существует два способа борьбы с гриппом А и В- вакцина, конечно же, и лекарства Реленза и Тамифлю.",0,0,0,0,0,NEUTRAL,2903297,7,721,826
"И температура стала расти к утру достигла 40,6!!!",0,0,1,0,0,ADR[3],2309597,6,277,326
В итоге начинавшаяся простуда очень быстро отошла.,1,0,0,1,0,EF[2]|DI[1],421364,10,702,752
"К тому же этот препарат еще и повышает аппетит, что тоже немало важно.",0,0,1,0,0,ADR[2],2658071,4,122,192
"Сначала бронхит, потом обструктивный бронхит.",0,0,0,1,0,DI[3],252735,3,123,168
"Стоматолог сказала, что применение интерферона при стоматите обязательно, т. к. стоматит появляется на фоне сниженного иммунитета, а данный препарат как раз направлен на его укрепление и восстановление.",0,0,0,1,0,DI[1],877244,4,367,569
Просто капли же в транспорте пить не будешь и вонять на всё пространство.,0,0,0,0,0,NEUTRAL,907319,7,432,505
"Не понравился, ни вкус, ни запах... и эффект я тоже не увидела.",0,1,0,0,0,INF[3],2541923,1,0,63
"В состав порошка входит ""убойная"" доза витамина С, который является главным в борьбе с простудой и гриппом.",0,0,0,1,0,DI[4],950351,5,339,446
"Попробовали этот препарат совсем недавно, врач назначил детям при ОРВИ.",0,0,0,1,0,DI[1],612471,1,0,71
А сейчас можно выпить таблетку корвалола и получить тот же эффект.,0,0,0,0,0,NEUTRAL,598445,3,288,354
Вывод: при профилактике бесполезен вообще.,0,1,0,1,0,INF[2]|DI[1],2497493,8,575,617
"Уже после пары иньекций сын начал с удовольствием заниматься, слушать стихи, раньше его было не заставить.",1,0,0,0,0,EF[1],910944,5,237,343
У меня ужасно разболелась от него голова.,0,0,1,0,0,ADR[1],3206706,5,308,349
"Не знаю как вам, но в моем случае помог, поэтому пока я ему доверяю.",1,0,0,0,0,EF[4],24065,10,807,875
"А я работаю в торговле, меня поймут наверное коллеги, бывают такие покупатели которых нужно терпеть, иногда хочется прям убить, но нельзя, нужно соблюдать субординацию, стрессоустойчивость, ведь мы сами пошли на эту профессию и должны относится к этому спокойно.",0,0,0,1,0,DI[3],2665872,4,196,458
"Буквально через день почувствовала эффект, пропила дня три-пять и все слава Богу прошло.",1,0,0,0,0,EF[5],873342,10,539,627
"После приема антибиотиков частым негативным последствием является то, что появляется молочница.",0,0,1,0,0,ADR[1],1086939,1,0,95
"Осенью, в самый разгар эпидемии ОРВИ и гриппа, я забеременела вторым ребёнком, как известно, беременность сильно снижает иммунитет, это необходимо для развития нормальной беременности, но к сожалению так же способствует развитию всяких инфекционных заболеваний, что уже не безопасно при беременности, особенно на ранних её сроках.",0,0,0,0,0,NEUTRAL,1213978,2,103,433
Таких цен раньше не встречала.,0,0,0,0,0,NEUTRAL,1086939,16,906,936
"Давала прям как конфетки, ведь глицин сладенький.",0,0,0,0,0,NEUTRAL,2387405,7,361,410
"При чем клещ укусил ребенка, а находились мы в деревне.",0,0,0,1,0,DI[5],2547762,4,224,279
"Я скажу, что результат есть, если принимать четко по схеме, а именно до еды.",1,0,0,0,0,EF[1],822720,3,192,268
"После 3-го укола сын начал проявлять интерес к повторению звуков, новые звуки появлялись, старые мог повторять по несколько раз, слов как таковых новых не произносил.",1,0,0,0,0,EF[4],2424557,4,216,382
"Снимает страх, тревожность, улучшает сон - проверено на своём ребенке.",1,0,0,1,0,EF[4]|DI[2],2397861,4,155,225
"Так уж случилось в моей жизни, что я постоянно живу на стрессах... А они, как правило, просто так, бесследно не проходят... Стало у меня часто сердечко пошаливать и со сном проблемы начались.",0,0,0,1,0,DI[3],2399213,1,0,191
Например тот же Амизон или Ацц.,0,0,0,0,0,NEUTRAL,2395998,6,580,611
"Возможно он был нам назначен для того, что бы рука в дальнейшем не потеряла свою функциональность.",0,0,0,0,0,NEUTRAL,2543301,4,714,812
Общее впечатление : Не понравился,0,0,0,0,0,NEUTRAL,1313970,3,375,408
"Когда дочке было три года начали замечать, что она почти не разговаривает.",0,0,0,1,0,DI[7],886333,5,140,214
в споровождении с мешающим нормально жить кашлем.,0,0,0,1,0,DI[2],944009,2,136,185
"Бронхит нам поставили хронический, по выписке прописали дышать Атровентом и пить Ликопид 1мг раз в сутки в течении 10 дней, .",1,0,0,1,0,EF[8]|DI[9],4893288,7,1011,1183
"Пью уже 2 месяц постоянно, за это время не было даже намека на герпес или простуду.",1,0,0,1,0,EF[1]|DI[5],2653511,8,707,790
Это реальный отзыв а не заказной!!!!,0,0,0,0,0,NEUTRAL,2527424,4,369,405
"Не могу с полной уверенностью сказать, что сынок кричал именно из-за этих свечей, но других причин не вижу.",0,0,1,0,0,ADR[6],1268796,14,764,871
Ни кому не рекомендую.,0,0,0,0,0,NEUTRAL,942554,4,192,214
"Прочла инструкцию (я всегда читаю) и пожалела, что не сделала этого ещё в аптеке, ибо тогда я не купила бы это не самое дешевое гомеопатическое средство... ""Сверхмалые дозы антител к белку S100"" в домашней терапии повышенной тревожности у детей никак помочь не могут, пить их надо, очевидно, для успокоения родителей... Ни формулы вещества, ни четкого описания фармокинетики процесса... НИЧЕГО.",0,0,0,1,0,DI[1],2403676,2,83,477
От больного горла сразу начинается трахеит.,0,0,0,1,0,DI[5],643275,2,116,159
"Я выпила 2 пакетика, на этом лечение этим препаратом было приостановлено.",0,0,0,0,0,NEUTRAL,2477731,8,714,787
После первого же применения у ребенка развился обильный ринит.,0,0,1,0,0,ADR[1],267729,2,40,102
"Могу с уверенностью сказать, что этот препарат действительно работает!",1,0,0,0,0,EF[2],607716,13,1259,1329
Но ребенок заболевал не зависимо от того принимали мы Анаферон или нет.,0,1,0,0,0,INF[4],273783,7,389,460
У меня ведь грипп был всего лишь... Ну вот как-то так.,0,0,0,1,0,DI[2],2658215,9,424,478
Но оказалось это обычной аллергией на антигриппин.,0,0,1,0,0,ADR[5],2515768,8,435,485
"В настоящий момент с каждым днем прибавляются все новые симптомы орви - от боли в горле перешло к боли в груди, кашлю с трудноотделяемой мокротой и риниту.#Text=и Это на 5 день приема!!",0,1,0,1,0,INF[7]|DI[6],4194932,11,555,739
"Но как в дальнейшем мне объяснила врач, пропить его надо курсом 3-6 месяцев, в этом случае наступить устойчива ремиссия, да и простуд меньше будет.",0,0,0,1,0,DI[2],2653511,5,373,520
"Назначили пройти курс 10 капельниц препарата Кавинтон, состояние резко ухудшилось более 3 дней не могла сбить АД 140/102 и тахикардия пульс был 96, при таком давлении ужасная головная боль и днём и ночью, какой уж там может быть сон.",0,0,1,0,0,ADR[4],2656049,4,268,501
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,627,712
"И если уж кому то хочеться поправить здоровье, можно сделать это более экономно.",0,0,0,0,0,NEUTRAL,2541923,10,605,685
Я быстро дала Зиртек(от аллергии)-можно сказать впихнула ложку с лекарством и через некоторое время все прошло как будто ничего и не было.,0,0,0,1,0,DI[1],2439532,6,403,541
"И как я удивилась когда на четвертый день малыш перестал кашлять, а на пятый мы пошли к врачу и нам сказали, что он здоров.",1,0,0,1,0,EF[6]|DI[2],610701,13,495,618
"Из-за частых простудных заболеваний ребенку в возрасте 3,5 лет педиатр назначил препарат Имунорикс.",0,0,0,1,0,DI[4],1058674,1,0,99
Ну так получилось что во время своей третьей беременности нервы стали шалить.,0,0,0,1,0,DI[1],893416,2,70,147
"Сначала я отнеслась к этому скептически, но решила попробовать.",0,0,0,0,0,NEUTRAL,5801796,6,627,690
"В какой-то мере Анаферон относится к гомеопатии, а такие препараты, как известно, действую очень медленно в плане лечения, но зато эффективно, заставляя организм бороться с вирусом самостоятельно.",0,0,0,0,0,NEUTRAL,639476,6,523,719
"Он борется с инфекцией, но не с симптомами.",0,0,0,1,0,DI[2],2507228,6,220,263
"Когда к третьему дню я уже с дивана встать не мог, мама сильно удивилась, что мне не легче.",0,1,1,0,0,INF[1]|ADR[2],2388099,7,415,506
Спрей Грипферон лечит хорошо.,0,0,0,0,0,NEUTRAL,2467612,8,391,420
Поэтому буду рекомендовать настойку валерианы только при легких нарушениях сна и незначительной раздражительности.,0,0,0,1,0,DI[2],2731456,12,797,911
Люблю пить когда очень горячий раствор.,0,0,0,0,0,NEUTRAL,2518701,4,306,345
Поэтому я предпочитаю более серьёзные препараты для лечения гриппа.,0,0,0,1,0,DI[5],2395998,5,512,579
"Долго лечилась ацикловир содержащими маязми + таблетки, на фенестил вообще случился отек и аллергия.",0,0,1,0,0,ADR[2],2501540,3,122,222
"В аптеке фармацевт посоветовала мне средство от простуды и гриппа Reckitt Benckiser ""Лемсип"".",0,0,0,1,0,DI[6],811884,2,68,161
"Вообщем все индивидуально, в моем случае афлубин не помог, но и никак не навредил.",0,1,0,0,0,INF[2],2384638,7,823,905
"И она была возмущена, почему я так и не прижгла эрозию.",0,0,0,1,0,DI[3],882854,11,350,405
"Да и бог с ценой, но ведь часто он вообще не помогает.",0,1,0,0,0,INF[2],886333,12,522,576
"Температура уже прошла, но анализы ходила сдавать) Нашли золотистый стафилококк.",0,0,0,1,0,DI[4],591856,4,161,241
"Вообщем эффекта я вообще никакого положительного от него не обнаружила, но все равно принимала 3 дня надеясь, что все таки поможет, но увы.",0,1,0,0,0,INF[3],646265,8,653,792
"Из своего опыта хотел бы порекомендовать начать лечиться им уже тогда, когда только чувствуете, что начинает болеть горло.",0,0,0,1,0,DI[5],2522797,10,695,817
Вот и сейчас я решила применять его для профилактики себе и детям.,0,0,0,1,0,DI[1],2499624,7,473,539
"Я вызвала врача на дом и перед ней вставила свечку, случилось что и должно - понос.",0,0,1,0,0,ADR[2],1068061,11,802,885
на мой взгляд дороговато для морской водички.,0,0,0,0,0,NEUTRAL,801280,11,665,710
"Нашла решение в донормиле, выпиваешь - засыпаешь!",1,0,0,0,0,EF[3],108315,4,220,269
"Не хотелось никуда ходить, краситься и даже одеваться.",0,0,1,0,0,ADR[5],76765,9,453,507
Ничуть он не помогал.,0,1,0,0,0,INF[2],934850,4,195,216
"Начала его принимать совершенно здоровой, через 1,5 недели после приема заболела.",0,1,0,0,0,INF[5],592814,5,270,351
Думаю любой насморк и сам может пройти через неделю.,0,0,0,1,0,DI[5],250977,5,260,312
"Сам лично столкнулся с препаратом в кабинете у лора, беспокоил шум в ушах и к моему удивлению мне был прописан кавинтон форте.",0,0,0,1,0,DI[5],618094,4,459,585
"Помогают снять температуру, жар у меня отступил буквально через 20 минут.",1,0,0,1,0,EF[3]|DI[7],2515768,4,151,224
"Поняла что эффект от таблеток ноль и принимать дальше их не стала, перешла на привычное средство, которое еще ни разу меня не подводило, а стоит в пять раз дешевле.",0,1,0,0,0,INF[2],806166,8,705,869
И вот пришла осень и начался сезон простуд.,0,0,0,1,0,DI[3],2689273,2,70,113
Головная боль прошла только через два дня после последней капсулы.,0,0,1,0,0,ADR[4],1263885,4,231,297
"Оксолиновая мазь является прекрасным заменителем дорогим брендовым лекарственным средствам, ее легко найти в аптеке, по крайней мере с этим проблем никогда не испытывал.",0,0,0,0,0,NEUTRAL,910656,4,454,623
"мы впервые столкнулись с тем, что у него было красное горло.",0,0,0,1,0,DI[1],3048058,2,30,90
"Что купить вместо - Корвалол, Валкодарин, Мелаксен, Афобазол.",0,0,0,0,0,NEUTRAL,755139,11,830,891
"Общее впечатление : Азалептин, хорошое снатворное для людей страдающих бессоницей,и психическими заболеваниями.",1,0,0,1,0,EF[1]|DI[3],818785,6,626,737
Курс состоял из 10 уколов и результат был заметен практически сразу.,1,0,0,0,0,EF[4],7166276,3,328,427
"Но все же, даже не смотря на то, что мы не закончили курс лечения (8 недель), хочу отметить, что изменения к лучшему произошли, это точно.",1,0,0,0,0,EF[3],2407197,5,549,687
"По инструкции сделала, как написано, расслабилась, и жду... жду... сон не спешит ко мне... настроение спокойное... пролежала, заснула поздно.",0,1,0,1,0,INF[2]|DI[3]|Finding[5],2427129,2,320,461
Лишь спустя время ребенок стал спокойнее.,1,0,0,1,0,EF[2]|DI[3],2387405,9,468,509
"У меня двое детей и оба заболели стоматитом (заразились друг от друга), наш педиатр изначально поставил диагноз ""ангина"", и пока мы неделю лечили ангину наш стоматит разошёлся по всему рту.",0,0,0,1,0,DI[4],877244,2,79,268
"Сильно я, к счастью, не болела, мне они помогли, а вот ребенку (только не 500000, а 150000 МЕ детские) при тяжелой простуде оказались бесполезны, хотя при легких формах заболевания помогали.",1,1,0,1,0,EF[5]|INF[3]|DI[6],1089645,3,194,384
"Вроде бы и нагрузки никакой нет, а сердце бьется непривычно часто, как будто ты только что догонял уходящий автобус.",0,0,1,0,0,ADR[2],2693866,12,504,620
Общее впечатление : Помогает не хуже других лекарственных средств.,0,0,0,0,0,NEUTRAL,624086,12,633,699
Второй раз за осень начинала заболевать ОРВИ.,0,0,0,1,0,DI[1],1394389,1,0,45
Отличное средство при борьбе с герпесом.,1,0,0,1,0,EF[5]|DI[4],832817,11,895,935
"Будучи, очень впечатлительным человеком пробовала разные успокаивающие, пробовала и глицин.",0,0,0,0,0,NEUTRAL,64509,1,0,91
"Если чувствительная слизистая, после смазывания может ощущаться небольшое жжение, но этого не нужно пугаться, оно быстро и бесследно проходит.",0,0,1,0,0,ADR[1],897584,8,704,846
"Ежеминутно стало бросать в жар, появилась сильная слабость, тахикардия, неясность сознания, притупленность, безразличие, никого не хочеться ни видеть, ни слышать, на улицу выйти естественно не можешь, да и не хочеться.",0,0,1,0,0,ADR[1],450633,2,118,336
Стоит ли таким мощным препаратом лечить грипп и тем более пить его для профилактики - большой вопрос.,0,0,0,1,0,DI[2]|Finding[1],1263885,6,449,550
"Тот случай, когда лечим, но не калечим.",0,0,0,0,0,NEUTRAL,2500754,6,396,435
"Хотя подруге он очень помог, реально ребенок стал меньше болеть.",1,0,0,0,0,EF[4],1730783,12,731,795
"И не было привыкания организма к постоянной иммунной ""подпитке"", иначе сам будет меньше бороться с инфекциями, свой собственный иммунитет развиваться не будет.",0,0,0,1,0,DI[2],883078,11,584,743
"Знаю, что первым делом врачи назначают противирусные препараты, но у меня к ним всегда было недоверие.",0,0,0,0,0,NEUTRAL,2418485,2,75,177
Таблетки должны были помочь ослабленному иммунитету ребенка.,0,0,0,1,0,DI[1],2525665,3,211,271
"Начали мучить сердцебиения, раздражительность, плаксивость, бессонница.",0,0,0,1,0,DI[7],2491250,3,198,269
"Я, как человек со слабым иммунитетом, склонна к орз и, соответственно, ко всяким герпетическим проявлениям.",0,0,0,1,0,DI[1],942403,1,0,107
На моей памяти в том году произошел случай с моей близкой подругой.,0,0,0,0,0,NEUTRAL,310056,1,0,67
"После консультации с лор врачем, подобрали препарат ""Иммунорикс"", проконсультировались с иммунологом и остановились на нем.",0,0,0,0,0,NEUTRAL,2546207,3,184,307
Всем доброго времени суток.,0,0,0,0,0,NEUTRAL,2551330,1,0,27
"Амизон - таблетки желтого цвета, горькие на вкус.",0,0,0,0,0,NEUTRAL,580741,6,380,429
"Я не страдаю бессонницей, но нужно было уснуть пораньше, чтобы рано встать.",0,0,0,1,0,DI[6]|Finding[7],151880,4,135,210
Здраствуйте!,0,0,0,0,0,NEUTRAL,2451820,1,0,12
После его приема у меня возникало желание поскорее лечь под теплое одеяло и уснуть.,0,0,1,0,0,ADR[7],1031967,5,215,298
Но мы принимали против герпетической инфекции.,0,0,0,1,0,DI[9],6430802,28,1790,1836
уснул.,0,0,0,0,0,NEUTRAL,1443820,4,315,321
"Сезон простуд, к сожалению, коснулся и моей семьи.",0,0,0,1,0,DI[1],2673128,1,0,50
Общее впечатление : Помогает при вирусных заболеваниях RATING 4 NOTE,0,0,0,1,0,DI[1],934850,8,408,462
"Рекомендую эти свечи, только желательно проходить курс полностью, т. е. использовать все 10 штук-это всего 5 дней.",1,0,0,0,0,EF[2],2509783,6,384,498
Всем доброго здравия!,0,0,0,0,0,NEUTRAL,2513399,1,0,21
Бессонные ночи давали о себе знать в моей повседневной раздражительности.,0,0,0,1,0,DI[1],2738039,3,96,169
Общее впечатление : не подошел,0,0,0,0,0,NEUTRAL,172744,2,203,233
