sentences,EF,INF,ADR,DI,Finding
"Рекомендую эти свечи, только желательно проходить курс полностью, т. е. использовать все 10 штук-это всего 5 дней.",1,0,0,0,0
SOMETIMES IT FEELS LIKE EVERYTHING ON MY BODY HURTS.,0,0,1,0,0
"Через три часа смогла немного дышать носом, разговаривать с домашними ""не рыдая"" и не чихая каждую минуту.",1,0,0,1,0
"Поэтому, дорогие читатели, если уж так случилось, что вы чем-то расстроены, посмотрите кино, почитайте книгу, займитесь спортом, чтобы снять нервное напряжение.",0,0,0,1,0
"severe pain in my limbs, muscle fatigue when I tried to do my workout at the.",0,0,1,0,0
"Never take this Drug or any other Statin Drug, as it has never been proven that Cholesterol will Kill you, especially when I know people who are not over weight and eat right only to have there Hi # above 400 and it is Genetic, with no one dying from Heart attacks in there Family's.",0,0,0,0,1
"I have taken her off the Lipitor, and am hoping that alot of her pain and fatigue and muscle problems will start to get better, although it scares me that alot of people are saying they haven't improved.",0,0,1,0,0
"lots of pain in the muscles there, very tight.",0,0,1,0,0
I felt much older than I was.,0,0,1,0,0
"When I asked my doctor about this pain, he took me off Lipitor, and within one week my pain had stopped completely.",0,0,1,0,0
tremors and tingles although the body.,0,0,1,0,0
анафилактический шок - если не ошибаюсь.,0,0,1,0,0
I have Sores on the inner cheeks.,0,0,1,0,0
"My uterus starting to have spasms which was the worst pain I have ever experienced, I got some nausea from the pain, I had to go to bed in a ball and just lie there until the pain subsided which felt like an eternity.",0,0,1,0,0
)but I found it caused extreme bloating.,0,0,1,0,0
"I've had high cholesterol since I was 19, now I'm 38 and have been on this medication since 1997.",0,0,0,0,1
"Таблетки ацикловира (герпевир - то же самое, только дешевле) показаны при опоясывающем лишае - заболевании, вызываемом вирусом герпеса третьего типа.",0,0,0,1,0
Cramping and weariness of the leg muscles.,0,0,1,0,0
As adiabetic you are at higher risk for stroke and heart attack so taking Lipitor defininitely lowers the risk.,0,0,0,0,1
"After assorted blood tests which were all normal, read an article regarding neurophathy and statins drugs.",0,0,0,0,1
"I spoke with my doctor just hours after taking this medication,i described all my symptoms,the bleeding was dismissed as being a coincedence and nothing to do with the medication!!",0,0,1,0,0
"Уже четвертый день нахожусь в состоянии сильной интоксикации: диарея, рвота, несосредоточенность за рулем, в первый день после приема была высокая температура, мышечная слабость (трудно было нести 4 кг пакет), сильное потовыделение с ознобом.",0,0,1,0,0
"Вызвали скорую (нашей женщинце врачу я не доверяю, училась она видать и попутно расплачивалась за оценки коровами, она у нас буряточка скота многооо много)))положили нас с обструктивным бронхитом средней тяжести, выписались, спустя недельку засвистели, свист был звонкий при плаче, лечились неделю антигистаминными, дышали берадуалом, не помогли, значи не алергозный бронхит, неделю лечились бисептолом суспензией, атхаркивающими дышали физ раствором, нифига, так мы и лечились лечились а потом опять загримели с обструкцией+острый ринофарниг, вот и нам уже 5 мес.",0,0,0,1,0
Thought it was menopause.,0,0,0,0,1
That cancer was diagnosed 6 months after his initial Rx for Lipitor -- he died 2 months after his initial cancer diagnosis.,0,0,1,0,0
"I TOO, AM VERY TIRED LATELY AND NEVER FEEL RESTED UPON AWAKINENING.",0,0,1,0,0
"rectal bleeding, collapse.",0,0,1,0,0
"Общее впечатление : Похоже, и правда помогает от вирусов RATING 3 NOTE",1,0,0,0,0
Excercise intolerance and general muscle weakness.,0,0,1,0,0
My neck right down to my right shoulder blade is very very sensitive and very very painful.,0,0,1,0,0
Was on the meds for 7 days when I experienced chest discomfort and upper abdominal pressure.,0,0,1,0,0
"Works wonders on my bad cholesterol and tri's but now my good cholesterol is whacked, lowered.",0,0,1,0,0
'Severe aggitation' and quick to snap.,0,0,1,0,0
"Я принимал в соответствии с инструкцией, но не помогло совершенно.",0,1,0,0,0
Долгое время у меня держалась температура 37-37.5.,0,0,0,1,0
I stuck it out for 3 weeks until I had a significant limp.,0,0,1,0,0
"But, the bleeding has not subsided.",0,0,1,0,0
within 3 days I experienced extreme muscle pain and weakness.,0,0,1,0,0
"Since surgery, I've suddenly gone on blood pressure, cholesterol & diabetes meds.",0,0,0,1,0
Dizzy.,0,0,1,0,0
I have been taking voltaren for approx 8 years to help me battle gout.,0,0,0,0,0
muscle pain in back; insomnia.,0,0,1,0,0
Кто из нас хоть один раз в жизни не сталкивался с проблемой бессонницы?,0,0,0,1,0
others have questioned the diagnosis of alzheimer's and the use of aa statin.,0,0,0,0,1
"Pectoral chest pain- stabbing sharp pains, increasing in frequency as time passed.",0,0,1,0,0
Общее впечатление : хорошо помогает при заложенности носа RATING 4 NOTE,0,0,0,1,0
Я сразу стала читать какую побочную реакцию вызывает данный препарат и да аллергическая сыпь в том числе.,0,0,1,0,0
"I have been taking Lipitor for two years and have experience leg pain, soreness in muscles and tiredness.",0,0,1,0,0
Memory loss.,0,0,1,0,0
"Severe leg pain and weakness, muscle cramps in legs, feet, arms, ribs, face.",0,0,1,0,0
"depression, sleeplessness, muscle weakness.",0,0,1,0,0
My brother is also on Lipitor and has had recent knee surgery for a torn miniscus and ACL.,0,0,0,0,1
"I'm a physician and initially figured the pain was sports related (although being right handed, I was suspicious about the unilateral left shoulder pain).",0,0,1,0,0
"I have begun to take charge of fighting back against the side effects and have been taking multivitamins, B complex, CoQ10, and GasX for bloating.",0,0,1,0,0
Болеем по полной программе 5-10 дней иной раз и с осложнениями.,0,0,0,0,0
3. успокаивает.,1,0,0,1,0
Применяли по назначению врача.,0,0,0,0,0
I can barely walk when I wake in the morning.,0,0,1,0,0
"this ache was extreme, almost unbearable, many doctors just ignore the side effects of this drug.",0,0,1,0,0
"Сначала пила канефрон, не помогало.",0,1,0,0,0
The Dr discover an ulcer in by lower bowel which he believes was caused by the Voltaren.,0,0,1,0,0
"Had brain scans for the memory loss, vertigo and headaches.",0,0,1,0,0
И не надо мазать нос.,0,0,0,0,0
"Works well at lowering cholesterol, BUT, at the expense of muscle pain, & general degradation.",0,0,1,0,0
I stopped taking the Lipitor for a day and I did not have any more stomach pain or urgency.,0,0,1,0,0
"Мне кажется, что он не эффективен.",0,1,0,0,0
Have Fatty strands in my Liver.,0,0,1,0,0
"stiff upper leg, quad area.",0,0,1,0,0
"Я уже точно знаю, что если успеть при первых признаках заболевания принять порошочек, то с большей вероятностью заболеть не получиться!",1,0,0,0,0
"Took for a month and seemed to have problems with feet, etc but kept taking.",0,0,1,0,0
"Прекрасно успокаивают нервную систему, благоприятно действуют на сердечно сосудистую и нормализовывают желудочно -кишечный тракт .",1,0,0,1,0
"I've only been taking lipitor for a week but I'm glad I came across this site as I myself have already been experiencing dizziness, lightheadedness bloating ,excess gas adn mild stiffness of my fingers.",0,0,1,0,0
Советую иметь его в аптечки - недорогое и хорошее противовирусное.,1,0,0,0,0
Severe plantar faciitis; debillitating leg pain; severe leg muscle weakness; hand weakness (constantly dropping things); palpitations; tachycardia; irrecular heartbeat; throat tightness; difficulty/shallow breathing; fatigue.,0,0,1,0,0
"Lipitor keeps me from getting sick, 3-4 days off of them and I'm up all night sick.",0,0,1,0,0
"Очень хорошее и действенное средство, когда нужно облегчить ноющую боль в сердце или успокоиться.",1,0,1,1,0
My left shoulder is almost immobile.,0,0,1,0,0
выписались в очередной раз.,0,0,0,1,0
"After sitting for 15 minutes, particularly with feet elevated, and then getting up to walk, my gait was like someone who could barely walk.",0,0,1,0,0
"При насморке отсасываем все, потом орошаю спрейем и только потом закапываю капельки.",0,0,0,1,0
Muscle aches.,0,0,1,0,0
"Increased dosage produced constant, unyielding stomach gas and intense pain, gastrointestinal cramping, diarrhea and pain pain pain.",0,0,1,0,0
Я поставила ее вечером.,0,0,0,0,0
I shuffle when I walk and I am only just coping.,0,0,1,0,0
"нам прописали, так мой ребенок сыпью покрылся, глаза опухли, сверху и снизу на веках высыпала сыпь, ( 8 месяцев сыну)А от виферона такого не было... У кого ещё такие побочки, отзовитесь!1 Чем спасались?",0,0,1,0,0
"However, I wonder if there is a corolation between lipitor (statins) and restless legs syndrome (rls).",0,0,0,0,1
"Итак, жена, при очередном моём заболевании, посоветовала пропить Лавомакс, так как перед этим сама опробовала и ей помогло, а несколько таблеток оставались ещё в пачке.",1,0,0,0,0
"Лечение было комплексным: иглоукалывание, массаж, Мой отзыв о нейромультивит Упаковка имеет дополнительную защиту с голограммой Таблетки овальной формы не совсем крупные Моему ребенку назначен для восстановления кровообращения (что бы конечности не были холодными) Препарат просто очень дорогостоящий на сегодня нужно было пропить курс три упаковки, пропили уже две, но пока особого эффекта не заметили.",0,1,0,1,0
"Через три дня, когда насморк усилился, аквалор уже не стал справляться с вымыванием сопелек.",0,1,0,1,0
I feel a lot better but still have leg and back pain .,0,0,1,0,0
Hands diagnosed as carpal tunnel syndrome and I wore a hand brace to sleep several nights a week which controlled the symptoms.,0,0,0,0,1
"Думаю, что препарат хорош для взрослых с крепкой сердечно-сосудистой системой, легко переносящих высокую температуру.",1,0,1,0,0
Sleeping all day and night - exhaustion.,0,0,1,0,0
"Took 1 pill with dinner, woke during the night with stomach pain.",0,0,1,0,0
"Severe pain & cramping in ankles, feet arches & back, Muscle weakness & atrophy-unable to exercise, Weak & wobbley ankles, knees & wrists, Cramping in wrists & hands, Rib cage tightness, Constant fatigue, Insomnia requiring a sleep lab study (which concluded that I have insomnia), Mental fogginess & forgetfulness, Pancreatitis, requiring mri & biopsies, Elevated liver enzymes-attributed to fatty liver Chest tightness & breathlessness requiring 3 day hospitalization for cardiac stress test & catherization & lung tests-negative Difficulty swallowing & swelling in throat requiring referrals to a gastro-enterologist & an ear, nose, & throat specialist: allergy testing, swallowing study x-rays, cat scan, upper GI scope with dilation of esophagus & biopsies, and finally larynx scope & biopsies-all negative Swollen nasal passages requiring sinus cat scan-negati.",0,0,1,1,0
Muscle Pain in left arm and upper back.,0,0,1,0,0
"abdominal cramping, gas.",0,0,1,0,0
"Also, started to have upper and lower back discomfort and trouble sleeping.",0,0,1,0,0
"Амизон - таблетки желтого цвета, горькие на вкус.",0,0,0,0,0
Charley horses in feet while driving.,0,0,1,0,0
I still get pains in my back but not as bad.,0,0,1,0,0
slightly heavier menstrual cycle.,0,0,1,0,0
I stopped taking it for 4 days and the pain returned.,0,0,0,0,0
I have Hypercholesterolemia.,0,0,0,1,0
"I still have to take it in combo with a stronger pain reliever, but it's just a good drug for aches and pains.",0,0,0,0,0
Совсем нечем дышать.,0,0,0,1,0
"First I was having cramps in my fingers, which is now not apparent.",0,0,1,0,0
"Лекарственный препарат UPSA ""Фервекс"" для детей- отличный препарат понижающий температуру за короткое время.",1,0,0,1,0
"Все-таки я считаю, что лучше попить настойки трав, чем таблетки.",0,0,0,0,0
"It was not a tingling, just a sensitivity.",0,0,1,0,0
Getting out of bed is painful.,0,0,1,0,0
The pravachol started the pains again in about 3 months.,0,0,1,0,0
"Что я только не делала, и молоко пила с медом и травки заваривала.",0,0,0,0,0
"Парацетамол снимет жар и головную боль, а аскорбиновая кислота-это витамин.",0,0,0,1,0
Выпив одну таблетку сон долго не заставляет себя ждать.,1,0,0,1,0
I have been of Lipitor of 15 months and my CPK is still elevated.,0,0,1,0,0
"Горло болит, температура выше 38.",0,0,0,1,0
Шипучкам не очень то доверяю.,0,0,0,0,0
Отсутствие аппетита в течение 2-3 дней!,0,0,1,0,0
Из побочек только сыпь и диарея.,0,0,1,0,0
"Кроме того, что их нельзя разжёвывать, та как они раздражают стенки желудка, так еще и противопоказание- беременность и грудное вскармливание.",0,0,1,0,0
Got diagnosed bi-polar.,0,0,0,1,0
"If I have the back pain, I will pop a tylonol instead.",0,0,0,0,0
"Мы не вчитываясь в состав, но тоже доверяя рекламе в период весенней непогоды, пропили два курса.",0,0,0,0,0
I have been seeing a Neurologist since I was told I was having TIA's.,0,0,1,0,0
The only good thing I can say about Arthrotec is that I did notice pain relief but I won't put up with the side effects on a daily basis since I spent a long time getting rid of a reflux problem in the past.,0,0,0,0,1
"Muscle pain, muscle twitching, fatigue,.",0,0,1,0,0
My eyes are bloodshot and I felt like I was having a stroke after only 9 days.,0,0,1,0,0
"This went on much too long, mostly due to my inability to make decisions due to statin's brain-draining effects.",0,0,1,0,0
"After nearly committing suicide due to statin-induced depression, I stopped all statin meds.",0,0,1,0,0
"for those of us who did not suffer the muscle dmaage, neurodegeneration is what occurs in my opinion.",0,0,1,0,0
Аминазин помогал но от него сильно много побочных.,0,0,0,0,0
I'm scared to death.,0,0,0,0,1
Bypass @40yr + diabetic.,0,0,0,1,0
"Trouble walking, hard to pick up feet and balance is off at times.",0,0,1,0,0
"Нам первый раз прописывала его врач при ОРВИ, давала его неделю, результата никакого, потом пошли в больницу и нам выписали другие препараты.",1,0,0,1,0
"Бронхит нам поставили хронический, по выписке прописали дышать Атровентом и пить Ликопид 1мг раз в сутки в течении 10 дней, .",1,0,0,1,0
Have experiences significant weight gain even though I have been following a low caloric diet.,0,0,1,0,0
Общее впечатление : лучшее недорогое средство от цистита RATING 4 NOTE,0,0,0,1,0
"Все расписывали очень красочно, снимает тревогу, успокаивает, снимает напряжение.",0,0,0,0,1
"Да и дорогие эти пакетики, а ведь ничего особенного.",0,0,0,0,0
Couldn't walk or even sleep comfortably.,0,0,1,0,0
"До беременности не знала о этом средстве)) А сейчас от простуды можно лечиться только каплями Гриппферон и Тантум-верде((( Стоят капли не дорого где-то 250 рублей, а эти же капли в виде спрея чуть-чуть подороже 350 рублей)) В виде спрея на мой взгляд намного удобнее, но сейчас у меня простые капли!!",0,0,0,1,0
"Не лечить, а предотвращать болезни простудного и вирусного характера!!",0,0,0,0,1
"Extreme Right Shoulder Pain, more pronounced at night to the point I wake up frequently because the pain wakes me up.",0,0,1,0,0
Slurred speech and difficulty swallowing.,0,0,1,0,0
"Но в последствии мы, убедившись в неэффективности этого препарата, просто перестали его покупать.",0,1,0,0,0
"Was on Simvastatin for 1 year with slight decrease in ratio, then Inergy with increasing skin itchiness after 8 weeks, then Lipitor for 24 days.",0,0,1,0,0
I was mostly feeling drained and tired which was unusual for me and didn't feel that way previous to taking the drug.,0,0,1,0,0
"Recently discovered that completely avoiding all caffeine and alchohol and just drinking water durring the day helps the pain, fatigue and weakness diminish significantly.",0,0,1,0,0
"В нашем случае Амизончик, не только не помог как противовирусное средство, но и подпортил ЖКТ.",0,1,0,0,0
"Потом пошли к лору сделали все обследования, ничего не было на них, что указывало на лор заболевания, сдали анализы все в норме, но кашель так и не проходил не смотря на все это, лечение не помогало.",0,0,0,1,0
"This product is the best medicine for arthritis pain I have ever taken, however after taking it for approx.",0,0,0,0,0
"muscle weakness, tendon weakness and ruptures, memory loss.",0,0,1,0,0
It also takes care of all my arthritis pain as well.,0,0,0,1,0
"The results indicated I have arthritis so I accepted that and attributed the aches to simply getting old, (69 yrs).",0,0,0,1,0
"Хорошо расслабляет, снимает усталость, прекрасно засыпаешь после приема ""настойки Пустырника"".",1,0,1,1,0
"Дочке не раз делали уколы, но таких слез я у нее еще не видела.",0,0,0,0,0
"Foggy mental state, falling over,clumsiness,nightmares,dry mouth.",0,0,1,0,0
"Joint pain, back pain, memory loss, increased weight gain, and loss of balance.",0,0,1,0,0
Around 4 hours after I took the pill (on a full stomach) the pain and diarreha would start.,0,0,1,0,0
I have severe heart disease.,0,0,1,0,0
I thought that I had the flu bug tht was going around the neighborhood.,0,0,0,1,0
No warning of these side effects- I mean the gas and bloat is so bad I can't go to work.,0,0,1,0,0
"headaches, face and scalp tingling, scalp itching, vibrating under scalp, tinnitus, twitching mouth, insomnia, vivid dreams, difficult swallowing/choking, swollen tongue,memory loss, confusion,stomach pain, left foot pain.",0,0,1,0,0
"thank god i got the pill out my system, the pain stopped 10mins later but i am still menstrating.",0,0,1,0,0
Recently I was diagnosed with kidney failure and also put on zetia.,0,0,1,0,0
I can't even sleep at night because of the sensations of tingling in my legs and feet.,0,0,1,0,0
I also feel hot and am more sensitive to sunlight.,0,0,1,0,0
"Another serious side effect of Lipitor and other statins is a condition called rhabdomyolysis, in which muscle cells break down and release potentially toxic cell contents into the bloodstream., Symptoms of rhabdomyolysis include muscle pain, tenderness and weakness--most commonly in the calves and lower back.",0,0,0,0,1
AFTER 1 YEAR BEING OFF LIPITOR I STILL HAVE THE LOWER BACK PAIN THAT FORCES ME TO WAKE UP AND GET OUT OF BED AFTER EXACTLY 7.5 HOURS OF SLEEP!,0,0,1,0,0
"После уколов прошёл почти месяц, дочь стала спокойнее, но сон так и не восстановился, спит по 20-30 минут и дольше качаю, чем спит.",0,0,1,0,0
tired-weak-pains all over body-groggy-light headed.,0,0,1,0,0
Крем для наружного применения Фенистил Пенцивир нам посоветовала педиатр из поликлиники как средство против аллергии наружное.,0,0,0,1,0
"I've never had consistant heart burn or indigestion, no signs of acid reflux, so I was confused as to why he would offer me this medication.",0,0,0,0,1
"Вызывает рвоту, понос, головокружение, слабость, учащенное сердцебиение, чувство тревоги.",0,0,1,0,0
"Мой ребенок относился к группе ЧБД (частоболеющие дети), в анамнезе имелась еще бронхиальная астма.",0,0,0,0,1
Tested for all kinds of arthritis by practitionaer who would not believe that Lipitor could cause such reactions.,0,0,0,0,1
"Within 1 month time developed severe depression, inability to pull myself from bed, headaches everyday, and felt like I was coming down with flu.",0,0,1,0,0
"extreme fatigue, short term memory loss, muscle weakness, hip pain, some cramping in toes.",0,0,1,0,0
"dizziness first few days, mild nausea.",0,0,1,0,0
My hands feel cold and tingly now.,0,0,1,0,0
"Then started with excruciating pain and muscle cramps in lower back,then down left buttock, thigh,calf and ankle.",0,0,1,0,0
"Уже на второй день я заметила общее улучшения: прошел озноб, першение в горле, да и больному носу стало гораздо легче.",1,0,0,1,0
"before medication had mild heart attack was put on lipitor, at first i felt good but now back pain and tiredness is at a high level, my wife complains that i need exercise but she does not understand i hurt just as much now as i did with the heart attack, i guess it all boils down to if i could get some rest, but seems impossible for just moving in bed is painful.",0,0,1,0,1
"Muscle twitching, stiff neck, constant lightheadedness, always worrying about a brain tumor or something.",0,0,1,0,0
About a year ago my elbows would burn like fire at times when I rested my arms on a surface.,0,0,1,0,0
"blurred vision, muscle pain and weakness, fatigue, loss of stamina.",0,0,1,0,0
Теперь об эффекте от лечения.,0,0,0,0,0
Then I noticed that my knee and my right hip hurt.,0,0,1,0,0
"I have vaginal bleeding, my cycle was back (I'm menopausal ), breast pain, Other symptoms I have: erithema, my skin is so dry I have little cuts on my hands, I 'm sweating a lot (usually I don't), pruritus ani etc I took it 3 times: the first for 3 days, then I stopped because it didn't make great improvements and I had diarrhea.",0,0,1,0,0
"Фармацевт нам посоветовала взять сироп ""БИОАРОН С"", как наиболее эффективное средство в период простудных заболеваний.",0,0,0,0,1
Just tonight did I do a web search on lipitor and calf pain and now am pretty convinced it is the Lipitor from all I have read on this site.,0,0,1,0,0
"Короче говоря, когда дошло дело до циклоферона, я пропив его пару недель вдруг заболела ангиной тяжелой формы.",0,0,0,1,0
"a couple of years ago, I began experiencing increasing joint and muscle pain that is now so severe that I am wodering if it's worth living with such pain.",0,0,1,0,0
"Педиатры нам все рассказывали, что у сына простуда, и мы ни как ее не могли вылечить, а пошли к частному врачу выяснили, что у нас коклюш (один из компонентов АКДС), если бы мы вовремя не узнали что у нас коклюш, все могло бы закончиться очень плачевно.",0,0,0,1,0
I had high cholesterol (over 350) and was prescribed Lipitor in 1996 after other methods failed to have much effect.,0,0,0,0,1
"then after the first year - joint pains - until I switched to 3 times a week, still at night.",0,0,1,0,0
"Так что пьем перед прививками только Анаферон, который отлично справляется со своей работой.",1,0,0,0,0
"I stopped taking it the next day and within 72 hours my swelling decreased significantly, muscle aches and joint pain disappeared, memory loss is not as severe, breathing is easier, stamina is back etc I mentioned these same things to my cousin who has since stopped taking it as well.",0,0,1,0,0
Не советую никому... Время использования: сентябрь 2012,0,0,0,0,0
"Эргоферон мне очень нравится, как вспомогательное средство в борьбе с простудой и другими вирусными заболеваниями.",0,0,0,1,0
Конкретно успокаивают посильнее иных таблеток.,1,0,0,0,0
А пользы лично мне свечи виферон не принесли,0,0,0,0,0
Часа через 2 после приема таблеток начинает болеть живот.,0,0,1,0,0
Лаферобион всегда поможет.,0,0,0,0,0
"А так если чисто расстроился, расплакался временно, кто то обидел, то вполне поможет успокоиться.",0,0,0,0,1
"I had diarrhea, severe abdominal pain which was constant for 4 hours straight, vomiting, trembling, dizziness, nausea.",0,0,1,0,0
Начал мой малыш сопливить и подкашливать.,0,0,0,1,0
"Один раз пользовалась ими в период лактации в проффилактических целях, и, к счастью, также все обошлось.",1,0,0,1,0
"Now a week later, I feel like I've been run over by a truck.",0,0,0,0,0
Да и не помогает оно ничего.,0,1,0,0,0
"Мой ребенок просто начал чихать, доктор выписал Назоферон.",0,0,0,1,0
It induced severe vaginal cramps without bleeding about 2 hours after I took the medication.,0,0,1,0,0
The spasms rarely go away as muscles are constantly quivering - more at night time.,0,0,1,0,0
"Энцефабол нам был назначен, так как у нашего малыша основная проблема это ЗРР плюс он иногда еще моргал глазками.",0,0,0,1,0
"The skin was very red and rough, and made public life miserable and embarassing.",0,0,1,0,0
"если пить регулярно, хотя-бы 2 недели и в принципе, стараться не нервничать, то помогает, хотя и не сразу... Общее впечатление : Успокаивает, но не всегда...",1,0,1,1,0
developed parkinson's disease.,0,0,0,1,0
Будьте здоровы:),0,0,0,0,0
I saw a podiatrist who made no mention of the connection between foot pain and statins.,0,0,0,0,1
The good news - the muscle damage shouldn't get any worse.,0,0,1,0,0
After reading all the ratings on thib web site I'm convinced that the new pain/weight gain/fatigue and general not feeling.,0,0,1,0,0
"in my neck and shoulders, lower back and right hip, Then the other day it was on the news that a study showed statin drugs can CAUSE heart problems.",0,0,0,0,1
It mellows me out a little but not too much.,0,0,0,0,1
Время использования: 1 год,0,0,0,0,0
Stiffness was aggravated by rest and better with activity.,0,0,1,0,0
Leg cramps and pain.,0,0,1,0,0
"А вообще, конечно, при любых расстройствах лучше обратиться к врачу, вот он и назначит то, что наверняка поможет.",0,0,0,1,0
On the first night my heart was thumping pretty hard all night and weird chest pains.,0,0,1,0,0
The third night was all of the night before plus nausea and skin irritation.,0,0,1,0,0
"Сходила к терапевту с симптомами: небольшое повышение температуры, насморк сильный и голова болит, наверное от насморка.",0,0,0,1,0
"Попал в командировке в неприятную ситуацию - уже в поезде заложило сильно нос... Побежал в первую попавшуюся аптеку Москвы с просьбой ""дайте мне такое лекарство чтобы реально помогло"".",0,0,0,1,0
К моему удивлению уже 9 месяцев не болеем.,0,0,0,0,0
"Muscle tightness, lower back weakness, body stiffed during sleep.",0,0,1,0,0
"Kidney failure, difficulty swallowing, persistent pain in calf and knee, short term memory loss, peripheral neuropathy, constipation, sleep disturbance, mood change, rage.",0,0,1,0,0
Мы уже измучились с этими болезнями!,0,0,0,0,0
otherwise as reported by other comments there is occassional joint pain from increased physical activity.,0,0,0,0,0
После первого же применения у ребенка развился обильный ринит.,0,0,1,0,0
muscle pain/inability to walk with left foot pain.,0,0,1,0,0
"Был сложный период в жизни, нервы шалили не на шутку, по ночам не спала .",0,0,0,1,0
"Type II diabetic, formerly on oral medication but converted to insulin injections twice daily after bypass surgery.",0,0,0,0,1
At first I thought it was the stress of Christmas.,0,0,0,0,1
Pain returned.,0,0,1,0,0
The worst gas I've ever experienced!,0,0,1,0,0
Can cause a little stomach discomfort so take with food or milk.,0,0,1,0,0
Побочные эффекты получил - дикая головная боль и аллергия.,0,0,1,0,0
Aches in calf muscles and hip joint.,0,0,1,0,0
"Недавно мне поставили диагноз невроз и я поняла все"" прелести"" заболевания нервной системы-это кошмар.",0,0,0,1,0
Developed severe thigh muscle pain (both legs involved) and could not walk 75 feet.,0,0,1,0,0
headache but no longer.,0,0,1,0,0
Slowly worsening muscle weakness and fatigue in arms(where hardest daily work occurs).,0,0,1,0,0
"however, i do experience stomach pain from time to time.",0,0,1,0,0
"Heart attack Nov 2001,no surgery.",0,0,0,1,0
"Dizziness,falls,poor memory,loss of fine motor skills,stiffness in legs, sore feet.",0,0,1,0,0
"То муж на работе грипп подхватит, и снова все болеют.",0,0,0,1,0
Якобы для профилактики.,0,0,0,1,0
"my feet would turn red or purple, but otherwise no side effects.",0,0,1,0,0
"К тому же этот препарат еще и повышает аппетит, что тоже немало важно.",0,0,1,0,0
Pain along front and outer side of shins.,0,0,1,0,0
Mentally in a daze.,0,0,1,0,0
In less than two weeks I was so hyperactive I thought I was going crazy.,0,0,1,0,0
"Улучшился сон, если раньше он частенько просыпался по ночам и не мог уснуть, то сейчас он спит гораздо спокойнее.",1,0,1,1,0
Feel as if I was 90 years old.,0,0,1,0,0
"After starting on Arthrotec, I am able walk with almost no pain and somethimes, no limp.",0,0,0,0,0
Главной побочкой была это головная боль и нервозность.,0,0,1,0,0
Weak all the time.,0,0,1,0,0
Cannot take statins and I agree with most other comments of patients on fatigue and joint pain and short term memory dysfunction.,0,0,1,0,0
"Не принимайте эту отраву, за пол года она посадит вам и печень, и имунную систему, испортит желудок!!!",0,0,1,0,0
"Спасибо за внимание, надеюсь вам понравился мой отзыв о данном препарате.",0,0,0,0,0
Severe foot pain.,0,0,1,0,0
Legs felt like they had run a marathon!,0,0,1,0,0
I take several meds for rheumatoid arthritis and none of these medications have affected me in this way.,0,0,0,0,1
Never really had high cholesterol but current medical thinking is that lipitor may reverse coronary disease.,0,0,0,1,0
"seems many individuals with the mutation(s) develop severe myalgias and myopathies, prompting discontinuance of the statin.",0,0,1,0,0
"Over the past year, B/L shoulder pain to the point of wearing a sling because it hurt badly when I walked.",0,0,1,0,0
It has also affected my memory.,0,0,1,0,0
My boyfriend is 49 and has had high cholesterol for about 10 years.,0,0,0,0,1
Took 10mg lipitor for 7 years had soreness of muscles for 4 years.,0,0,1,0,0
"Did the trick on lowering what is was supposed to, but I suffered extreme depression.",0,0,1,0,0
"The pain/tightness is somewhat better than it was 3 weeks ago, but still giving me problems.",0,0,1,0,0
I think some of my symptoms are related to being post menopausal rather than from the Lipitor.,0,0,0,0,1
I have taken two stress tests over the past ten years and was told I had a healthy cardiovascular system with no trace of heart disease.,0,0,0,0,1
"Experienced excruciating, unusual abdominal pain (bowel, uterine) and lower back pain for about 5 hours after taking (including diarrhea 6 times), and heart palpitations and vaginal bleeding for about a day after taking.",0,0,1,0,0
"My hair is getting very thin, after being on cholesterol lowering drugs for 20 yrs.",0,0,1,0,0
"Some muscle soreness, but tolerable.",0,0,1,0,0
HAD A VERY BAD BLADDER INFECTION AND FOUND OUT IT CAN CAUSE THE BLADDER NOT TO EMPTY AS IT SHOULD.,0,0,1,0,0
"Depressions, lack of energy.",0,0,1,0,0
"Also have experienced fatigue, sleepless nights, bouts of constipation and diarria.",0,0,1,0,0
I am 45 and a half years old and was on 20 mg of Lipitor due to genetically high LDL for a period of seven months.,0,0,0,0,1
"Возможно, что без Циклоферона я бы болела тяжелее или дольше, но свои семь дней я проболела достаточно тяжело.",0,1,0,0,0
Cramping aching muscles in legs and back.,0,0,1,0,0
"He doesn't know yet about the fatigue and shortness of breath attacks, because that just happened.",0,0,1,0,0
"заболела Орви, купила в аптеке Ингавирин в капсулах.",0,0,0,1,0
Severe cramps in toes.,0,0,1,0,0
"И рассказывает, что просто невозможно стало: то старший ребенок из школы простуду принесет, вся семья болеет.",0,0,0,1,0
The pain has been so intense that my life is being made a misery.,0,0,1,0,0
Невролог отметил улучшения после лечения.,0,0,0,0,0
"After reading all these comments, I have no doubt that Lipitor is the cause of all this discomfort.",0,0,1,0,0
Weakness when standing after sitting.,0,0,1,0,0
"Especially the eyesight problems, even went and bought new glasses and hasn't helped!!",0,0,1,0,0
rashes - until I took it at night.,0,0,1,0,0
Pain in shoulder and arms and hands.,0,0,1,0,0
Taking fish oil (salmon) and glucosamine sulfate has offset the achiness and moodiness.,0,0,1,0,0
"Если верить составу, то он основан на травах, честно эффекта не ждала, т. к. решила, что травки мне не помогут.",0,0,0,0,0
