sentences,EF,INF,ADR,DI,Finding
Excruciating pain in right buttock.,0,0,1,0,0
"The hospital did a CT scan, MRI, MRA, Echocardiogram, Doppler of the Carotids, X-rays, and first termed it a TIA.",0,0,0,0,1
not sleeping and geting bad swets all night only happends when i take the tab.,0,0,1,0,0
I was taking pain killers to numb out the pain from this drug.,0,0,1,0,0
General impression: may cause allergies,0,0,1,0,0
"Remaining issue is chest spasm -- have been through tests ruling out heart, GERD, pneumonia, etc Spasms persist although less and less.",0,0,1,1,0
I've been off lipitor since 7/1/04 and the muscle pain is gone and my knees are almost back to my norm.,0,0,1,0,0
Once for elevated bloodb pressure and dizziness.,0,0,1,0,0
"After taking Lipitor for several months, and gradually incrasing my dose to 40mg, I started to get EXTREMELY fatigued.",0,0,1,0,0
"On my 10th day of medication, I experienced vaginal bleeding.",0,0,1,0,0
"Now my legs , shoulders, and hips ache.",0,0,1,0,0
I have been off Lipitor for 2 months now and still get sore and weak legs and can barely remember anything that has happened recently :(.,0,0,1,0,0
severe overall body pain in every joint and muscle from my neck down to my big toes.,0,0,1,0,0
I read that this is prescribed for knee pain but my doctor gave me a sample because the voltaren has worked ok for me and I can't take Advil a lot because of the gastro effects.,0,0,0,0,1
"Now I'm avoiding this pseudo-medicine, it's no use.",0,1,0,0,0
Bottoms of feet hurt and are so tight it's hard to walk.,0,0,1,0,0
"Seems to be working fine, pain is limited, though I still limp with damage in hip.",0,0,0,0,0
"No day is pain free, though.",0,0,0,0,0
"Not worth the suicidal thoughts, so I quit taking it.",0,0,1,0,0
Calf Pain.,0,0,1,0,0
"Now grippferon is always in my medicine Cabinet, and I recommend others, especially future mothers, as an effective and safe remedy.",1,0,0,0,0
I was very sorry that I gave it to the child!!!,0,0,0,0,0
I can again hike for miles without the horrible pain I experienced for over 6 months while taking this drug.,0,0,1,0,0
"After drinking one box(10 vials), we stopped getting sick and the child went to the garden for two months.",1,0,0,0,0
"At the beginning I did not had any side effects, until a few months after start taking Lipitor I experienced pain in the lower legs, sometimes I could not even walk in the mornings my muscles were very stiff.",0,0,1,0,0
About 3 mos ago I had several severe left leg cramps-never had them before.,0,0,1,0,0
"Very very tired, severe left knee pain, feet hurt.",0,0,1,0,0
"The next day, I threw this drug in the trash!!",0,0,0,0,0
"Lots of stomach gurgling after eating, which has been consistent even after adjusting to the medication, and initial doses gave diarrhea for a few days.",0,0,1,0,0
A child (4 years old) with the transition to a new kindergarten began to get sick very often.,0,0,0,0,0
"Problem is, went off this drug and I still have muscle problem and at times can hardly walk!",0,0,1,0,0
Strictly facts.,0,0,0,0,0
Aches and pains everywhere.,0,0,1,0,0
"The sleep mode was adjusted, it became easier to fall asleep.",1,0,0,1,0
"Donormil in principle puts you to sleep, the disadvantage(in particular for me) was that if I still overdo it .",0,0,0,0,0
"I have a high tolerance for pain, so the pain wasn't an issue, but I feel like I've aged 20 years!",0,0,1,0,1
"Overall impression : Helped with it,but then the side effect was!",1,0,0,0,0
"I went on it for 2 months, I didn't first associate this as the muscle pains they were talking about but within 24 hours of going off of it (with my dr's blessing) I felt much better.",0,0,1,0,0
"after I had been on it for 3 months,started breaking out in blisters,and my face looked like it was on fire.",0,0,1,0,0
"Hold long temperatrue (for colds too much time, the temperature was supposed to fall).",0,0,0,1,0
The third I did not drink-the second helped.,1,0,0,0,0
"2-3 weeks ago I went to MD with sore neck/arms (especially left) feeling of breathlessness and anxiety, feeling like something was going to happen.",0,0,1,0,0
making it difficult to concentrate.,0,0,1,0,0
"Since there is a child in the family, there are often colds.",0,0,0,1,0
I have tried altering when I take Lipitor but it did not help with the nausea.,0,0,1,0,0
Whether it helped from insomnia - No!,0,1,0,1,0
none with light stomich ake sometimes.,0,0,1,0,0
"The only side effect they asked about was muscle pain, which I didn't have, and I was basically told Lipitor doesn't cause anything else.",0,0,1,0,0
I have noticed just within the last two days the tingling is gone.,0,0,1,0,0
I had no side effects or allergic reactions.,0,0,0,0,1
"For some this drugs works wonders, for me it caused permanent muscle damage and some memory loss.",0,0,1,0,0
"But after starting Lipitor I've gradually descended into a world of extreme anxiety, hopelessness, lonliness, and self loathing.",0,0,1,0,0
Incidently I am a physician and was aware of the myalgia with Lipitor but I suspect it is much worst than the drug company would have you believe.,0,0,1,0,0
Constant lightheadedness.,0,0,1,0,0
I felt like I was having a stroke.,0,0,1,0,0
"A closed bottle is good for 2 years, but an open one is stored for 30 days, and this is not very appropriate, since it is not cheap.",0,0,0,0,0
Now I am struggling walking too far and functioning in general.,0,0,1,0,0
"So, I treated this rash for five days, but it did not disappear until I WENT to the steam ROOM and STEAMED in the bath !!!",0,0,1,0,0
AFTER TAKING DRUG BECAME ILL WITH STOMACH PAIN BACK PAIN AND DIZZINESS.,0,0,1,0,0
"I started taking Amixin at the first symptoms:Sore throat, Weakness, slight chills.",0,0,0,1,0
Helped by 120%!,1,0,0,0,0
Absentminded.,0,0,1,0,0
"Of course, the nose still hurts, but there are other medications for it, and the fact that there is no ache and temperature, I can do everything-this is a plus!",1,0,0,1,0
It just dawned on me that my doctor mentioned something about muscle problems and am wondering if this could be the cause.,0,0,0,0,1
"Stomach cramps, muscle pain, lower back pain, irritability, flu-symptoms, malaise.",0,0,1,0,0
No real heart problems - but weak heart muscle - likely cause of Lipitor.,0,0,1,0,0
I have never seen such green and thick snot from my daughter.,0,0,1,0,0
The medical community will try to convince you that you'll live longer and avoid heart attacks by taking this.,0,0,0,0,1
"After taking Lipitor for a year, I started having pain in my hip.",0,0,1,0,0
Dr diagnosed it as autoimmune polyarthritis and wanted me to start anti-inflammatories for the pain.,0,0,0,0,1
without pills and so on.,1,0,0,1,0
Composes the basis of rimantadine.,0,0,0,0,0
My hands and hip pain remain.,0,0,0,0,0
I thought I had gout or arthritis.,0,0,0,0,1
"Since I am very allergic, I expected something terrible, but thank God, there were no noticeable adverse reactions.",0,0,0,0,1
"After 78 days on Lipitor, I had constant low level pain in my butt and upper thighs.",0,0,1,0,0
And there is no reason to give children all sorts of nasty things just like that (at the first sneeze or runny nose).,0,0,0,1,0
The most acute pain is in the legs.,0,0,1,0,0
"Saw an ALS Specialist Feb, 2002, she said she could not diagnosis ALS at this time as you have to have 3 extermities effected and I have 1 1/2.",0,0,0,0,1
Short term memory problems.,0,0,1,0,0
"Stopped taking it 11/04 due to severe legs problems; muscle aches/weakness/stiffness, cramps in my feet and hands, pain in my arms and chest, memory problems along with vision problems.",0,0,1,0,0
"I still don't sleep, and I don't seem to be calmer either) Unfortunately)",0,1,0,1,1
It was acute gastritis.,0,0,0,1,0
The itch was getting worse even though I was taking Eden.,0,0,1,0,0
"We bought everything, of course.",0,0,0,0,0
"Feet hurt so badly, I could not walk.",0,0,1,0,0
I stopped Lipitor after taking it for 2 years and toe neuropathy started.,0,0,1,0,0
It sure reduced my LDL cholesterol as well as triglycerides - but the psychiatric side effects were harsh.,0,0,1,0,0
I have fibromyalgia also and my pain should be at a lower level instead of worse.,0,0,1,1,0
Feel shaky and.,0,0,1,0,0
Big problems with muscle cramps and numbness in my legs progressing to difficulty walking up stairs and swollen feet and ankles.,0,0,1,0,0
Insomia was constant.,0,0,1,0,0
His cholestrol went up dramatically not down.,0,0,1,0,0
Everything was exhausting.,0,0,1,0,0
"Menopausal, so waiting to see if minor period bleeding starts like it did with Celebrex.",0,0,1,0,0
I am going to see the physician in a week and am going to mention the pains so I am curious as to her opinion.,0,0,1,0,0
"I don't know what is in the drug but when I drank a Cup of hot tea this solution, then in the morning I felt much better.",1,0,0,0,0
"Everything was fine, I didn't have the flu and ARI.",0,0,0,0,1
10mg; after 1.5 years waking up fatigued even after long sleep; unexplained pain in the right foot; and feel lethargic during the day.,0,0,1,0,0
"Fatigue, Constipation followed by diahorea.",0,0,1,0,0
"Recently ill is clearly a viral disease, snot, sneezing, watery eyes and a very sore throat.",0,0,0,1,0
Moving and therefore changing schools.,0,0,0,0,0
- Pins and needles in legs and arms.,0,0,1,0,0
"And moreover, with the opposite effect-it causes congestion and suffocation.",0,1,1,0,0
"Well, it so happened that during my third pregnancy, my nerves started to get naughty.",0,0,0,1,0
"Even falling asleep doesn't help, you need a stronger remedy.",0,1,0,1,0
"Severe muscle pain and movement restriction, hand tremor, memory deficits, worsening cataract, gum infections.",0,0,1,0,0
"The fatigue, muscle pain, headaches, and general malaise continue.",0,0,1,0,0
Hunger pangs.,0,0,1,0,0
And I get terrible headaches from the tight neck muscles.,0,0,1,0,0
"Loss of balance, loss of speech and after several months I began having seizure type symptoms.",0,0,1,0,0
"I have been suffering with severe swolen/inflamation of the fingers/hand & wrist pain for 8 months and attributed it to new blood pressure medicine or arthritis; however, after going off the new blood pressure meds for 5 weeks, I have noticed no remarkable change and have had blood work and x-rays indicating NO arthritis.",0,0,1,0,1
"Extreme weakness, diarea, bluss and ititching of the face, so tired would not get out of bed to urinate, sleeping 18hrs day, blurred vision, Dizzy spells,.",0,0,1,0,0
"So this is not something that she did not help, also aggravated the situation due to the extract of the same mint, which is also an allergen.",0,1,0,0,1
"Fatigue, very tired after working hours (and I'm not doing much phisical work).",0,0,1,0,0
Extreme muscle problems and joint pain.,0,0,1,0,0
Just physical therapy and pain medication.,0,0,0,0,1
Like the flu without fever.,0,0,0,0,1
We took Kindinorm in complex treatment for speech disorders.,0,0,0,1,0
"Before leaving, I turned to the head of my children's polyclinic for help, because 18 days before leaving, my daughter fell ill with chicken pox more than once.",0,0,0,0,1
"As a result I had two weeks without temperature type ARI with the strongest cold of the past week was a terrible weakness, then two weeks later got the flu with horrible body aches all joints, high temperature and so on.",0,0,1,1,1
He died of a massive heart attack last year.,0,0,0,1,0
Suspect slip in vision related to Lipitor since vision is slowing improving.,0,0,1,0,0
"Although some mild cramping did return, it was nowhere close to what I had been experiencing, and this has c.",0,0,1,0,0
Severe muscle and joint pain in left leg.,0,0,1,0,0
"After taking drug for 10 days, I noticed a complete loss of taste for salt and sugars.",0,0,1,0,0
It finaly took fifteen weeks and left me with two failed knee joits that were perfect before taking the medication.,0,0,1,0,0
A good drug quickly knocks down the temperature.,1,0,0,1,0
"But if you carry the disease on your feet, then this is not Your vehicle and God forbid, if you are driving a vehicle, there is a warning on the package... Since I was carrying the disease on my feet, after drinking 2 tablets during the working day, an hour after applying the latter, I began to ""knock out"" in a minibus, I had to pinch my hand)))) In my life, I used it 2 times personally for myself, I did not give it to my family members at all.",0,0,1,0,0
"but after reading comments on this website, I am wondering about this back and neck pain that worsens.",0,0,1,0,0
"We were treated with Cortexin 10 mg 10 shots, simultaneously injected with Cerebrolysin 1 ml 10 shots and drank encefabol.",0,0,0,0,0
With a running cold.,0,0,0,1,0
"Was taken off Lipitor, immediately, pain lessened, but muscles had become weak and stressed.",0,0,1,0,0
"However, at that time - over a month ago - I was only aware of Norvasc's side effects and, indeed, when I stopped taking it most of the anxiety and paranoia symptoms disappeared - most, but not all.",0,0,1,0,0
"Severe gas, and intestinal distention.",0,0,1,0,0
I have been taking Lipitor for about 4 yrs - the muscle tiring has become worse with time and now will 'act' up very soon even with a short slow walk.,0,0,1,0,0
"I started having extreme muscle discomfort, achiness, cramps.",0,0,0,0,0
Numbness in all of my finger tips and toes.,0,0,1,0,0
"but by the end of the reception, (i.e. they drank for about 20 days if not less), the child's right leg became very ill, and a week later the left leg, complained of pain in the hands, severe pain in the muscles.",0,0,1,0,0
presently on crestor one time per week with occasional side effect of mild pain.,0,0,1,0,0
Recently I experienced extreme stomach pain that stretched to my side and back.,0,0,1,0,0
"General impression : Good, effective remedy for colds RATING OF 4 NOTE",0,0,0,1,0
"I was tired all the time, couldn't sleep, loss of sexual desire.",0,0,1,0,0
pains in my hip- depresion and mood swings.,0,0,1,0,0
I pulled my lower back at the gym 2 times.,0,0,0,1,0
Difficulty sleeping.,0,0,1,0,0
I'm hoping that this dizziness will go away in time now that I have stopped lipitor.,0,0,1,0,0
"loss of muscel strength,vertigo caused by cramping neck muscels,loss of sexual drive,hair,short term memory,zombie like doped up state,halucinations during day,unable to walk for 2 weeks,get out of bed et al reduced mental capabiities,depression excessive sleep requirements and more that i can not remember.",0,0,1,0,0
"And just a month ago, I got herpes.",0,0,0,1,0
"The result is that we have not made any changes in our speech, but I stopped blinking my eyes.",1,1,0,1,0
"In the annotation to it, there are a lot of side effects!",0,0,0,0,0
Also experienced weakness in legs and knees causing some limping as well as numbness in fingers & general weakness in hands (difficulty removing gas cap on car).,0,0,1,0,0
"Both times I have taken Lipitor, I have gotten some lower back pain (almost like a disc out of place)impossible to move.",0,0,1,0,0
He initially took 10mg every other day several years ago but would complain of muscle soreness and tore a calf muscle while running once.,0,0,1,1,0
Depression faded along with all the other psychological enigmas I was dealing with.,0,0,1,0,0
I have had problem with bloating and flatulence big time.,0,0,1,0,0
Within 15-20 minutes my stomach felt empty and hollow.,0,0,1,0,0
"Basically it works great for my pain, but I can't live with the side effects.",0,0,0,0,0
Taken for excruciating disc related shooting pains through my hips and down both legs.,0,0,0,0,0
"When the temperature starts to hurt the throat and starts a terrible aching all over my body, it would be desirable that all this is over.",0,0,0,1,0
I then tore my left Achilles tendon on 10/26/08 by simply jumping in the air after my son won his playoff football game.,0,0,1,0,0
"Sleeplessness, tingling in fingers.",0,0,1,0,0
Very upset that Doctor prescribed Lipitor after being informed about eye muscle problems with Zocor.,0,0,0,0,1
I was experiencing lower back pain & noticed my spouse had some arthrotec 50mg anti inflammatory pills left.,0,0,0,0,0
I WOULD NOT TAKE THIS MEDICINE-WOULD RATHER DIE OF HEART ATTACK THAN FEEL LIKE THIS FOR THE REST OF MY LIFE.,0,0,0,1,0
"Absent mindendness, trouble concentrating, blurred vision, headaches.",0,0,1,0,0
"Recently, a friend looking for permanent colds son, advised tablets Likopid.",0,0,0,1,0
stopped taking them 4 years ago and still suffer terrible muscle pain and wasting.,0,0,1,0,0
"Yes, and adults children's ""anti-grippin "" also helps.",1,0,0,0,0
"This intense, horrid pain lasted 1.5 hours.",0,0,1,0,0
"stiff neck, tightness in shoulders, muscle pain.",0,0,1,0,0
"This drug is not too expensive, but it is enough for several doses, so I think in the home medicine Cabinet must be such tablets for colds.",0,0,0,1,0
"In all honestly, I feel as though my sense of well being has taken a sudden decline after taking this medication for only two weeks.",0,0,1,0,0
I take Glucosamine and Chondroitin to reduce joint soreness.,0,0,0,0,1
"I admit honestly, I rarely used nose drops and cough drops this time.",0,0,0,1,0
"Legs felt cramped and sore and weak, especially in calves and lower rear thigh muscles.",0,0,1,0,0
scheduled to start to deal with this pain but an experience last night and reading some postings on this site are leading me to suspect the lipitor.,0,0,1,0,0
Now I have difficulty walking and problems with my balance and I've gained 10 pounds because I've become sedentary.,0,0,1,0,0
The muscle soreness and headaches will not go away and I feel like I got hit by a truck.,0,0,1,0,0
"Also have severe osteoarthritis in the knees and hands, but it doesn't seem to relieve that pain at all.",0,0,0,1,0
"The fatigue was as bad as the pain in my joints, if not worse.",0,0,1,0,0
"I took it due to constant stress at work, which leads to insomnia and anxiety.",0,0,0,1,0
"Then we tried to smear it in the summer - bitten by mosquitoes, and even combed - did not help either.",0,1,0,0,0
"Dec 2003,started 1/day 10 mg Lipitor after Zocor CRIPPLED me and Powder stuff did nothing.",0,0,1,0,0
"Stabbing pain between shoulder blades, I am 52 and feel 82, no energy, muscle tone depletion, strength depletion, numbness in upper legs from knee to thigh, pain and numbness in left foot, left foot larger than right now by one size, pain in feet, need special shoes just to walk now, I feel like I will not be alive next year.",0,0,1,0,0
the child is all normal.,0,0,0,0,1
Don't trust side effects especially memory difficulties and muscle-joint degeneration that some researchers say.,0,0,1,0,0
Pain so bad it disrupted my sleep co pletely.,0,0,1,0,0
after 12 days on voltaren (75mg twice daily) i am still bruising and having inflammation especially around my elbow where the ulner nerve is compressed.,0,0,0,0,0
"After a few months of Lipitor and Tricor started having abdominal pain, some sort of G.I.",0,0,1,0,0
First he was a bit reluctant but in the following meeting he already told me that he had read about Lipitor's psychiatric side effects.,0,0,0,0,1
"I will say that the result is there if you take it clearly according to the scheme, namely before eating.",1,0,0,0,0
Lipitor seems to cause even more nerve damage than Zocor.,0,0,0,0,1
always feeling tired.,0,0,1,0,0
"Novartis flu and cold remedy ""TeraFlu Extra"", a really effective, antipyretic agent.",0,0,0,1,0
"Your hair is little left, only a photo the Overall impression : During the reception and after isoprinosine began to roll hair!",0,0,1,0,0
"They came up with, Arthritis,Tendonitis,Sciatica,after being checked out for all these, they were wrong.",0,0,0,1,0
"On the neurosonogram, the doctor saw a small hydrocephalic syndrome.",0,0,0,1,0
"Joint pain (elbows!), buzzing left leg (I thought my cell phone was in my pocket on vibrate!).",0,0,1,0,0
"No, it's a waste of money that won't help protect your health one bit.",0,1,0,0,0
"In my case, Piracetam helped to cope with intense mental stress, when I solved their housing problems, while working, caring for a toddler (2.5 years) and for the supine in-law.",1,0,0,1,0
Blood tests showed low immunity and the presence of Epstein-Barr virus.,0,0,0,1,0
THOUGHT I WAS HAVING A HEART ATTACH WENT TO E/R TO RULE OUT.,0,0,0,1,0
My body aches everywhere.,0,0,1,0,0
"In some cases, the stomach may ache, but if you drink it in horse doses.",0,0,1,0,0
Periodic or sporadic lower abdominal cramping without the gas and thigh soreness.,0,0,1,0,0
"I was scared and went to the doctor, I thought maybe it's not just a cold.",0,0,0,1,0
My stomach is still sore when palpitated after 5 days.,0,0,1,0,0
"The preporate is antiviral, active against viral strains of influenza type a virus. it Became absolutely necessary for us in the autumn-winter period.",0,0,0,1,0
"stopped taking it after almost 2 years; it really lowered cholesterol, but at cost of terrible joint pain, loss of sleep, shoulder and hip pain and loss of range of motion.",0,0,1,0,0
"Before after the drops, the smell of sage at least another half-hour could stay around me, giving relatives and friends that something is wrong with me, and now tablets for my anxiety less noticeable to others.",1,0,0,1,0
Finally I had such pain in both legs in my upper thigh and upper leg by my hip area that I could hardly stand it.,0,0,1,0,0
"After 3 days of not taking it, most leg pain went away.",0,0,1,0,0
"I often get herpes on my lips, especially in the fall and spring.",0,0,0,1,0
How was the sleep problems remained.,0,1,0,1,0
Doctors just conducted biopsy of leg muscle because it is inflamed and waiting for results.,0,0,1,0,0
Doc prescribed 800 mg Motrin qid but the foot problems became worse.,0,0,1,0,0
i would not recommend this medication for any female who has not already completed their menopausal phase.,0,0,0,0,1
"Noticed a decrease in sexual desire, but don't know if Lipitor is to blame.",0,0,1,0,0
and sleep loss.,0,0,1,0,0
"My menstrual cycle is completely out of whack, I'm bleeding several times a month.",0,0,1,0,0
"The visible effect is probably too early for us to judge, but the baby caught a cold and the cold passed in a light form.",1,0,0,1,0
I stopped taking Acyclovir and have been fighting urticaria for 4 days without success,0,0,1,0,0
"Shoulder and neck muscle pain, tender joints, wrist pain, fogginess, depression when not getting enough rest, possible insomnia.",0,0,1,0,0
"Well, let me tell you after taking this increased dosage for about two months I've had such gas pains around my abdomen and my back and also leg cramps.",0,0,1,0,0
"But for some reason, the pharmacy advised them and I compared the price of those that are not enough for a pack and it is inconvenient to drink several times a day, I decided to buy them.",0,0,0,0,0
"After the second vaccination the third day after vaccination she had a fever up to 37.5, but fell on their own, without the use of fever-reducing medicine.",0,0,1,0,0
"If the high temperature does not get off, then as a rule, the ambulance pricks the lytic mixture.",0,0,0,1,0
I got so weak I had to use a cane to walk.,0,0,1,0,0
"Tingly hands, terrible musche aches.",0,0,1,0,0
But went Allergy!!!,0,0,1,0,0
Pain and restricted movement often prevented me from putting on shoes and socks without assistance.,0,0,1,0,0
Also noticed increase in level of fatigue.,0,0,1,0,0
"After I stopped taking Lipitor, the pain gradually subsided over a 9 month period.",0,0,1,0,0
I had a high stress detail oriented job that I lost due to inability to think fast enough to manage.,0,0,1,0,0
The weakness in my legs & back when climbing steps is lessening.,0,0,1,0,0
"After four hours, I drank another powder and fell asleep, I was as good as new in the morning!",0,0,0,0,0
"And just yesterday, was out doing the yard spring clean-up, and noticed extreme fatigue and shortness of breath.",0,0,1,0,0
But then they prescribed 10 contexin injections of 5 MLG.,0,0,0,0,0
Literally within 3-4 days the cold completely goes away.,1,0,0,1,0
"Pain in hip, lower back, knees & elbow.",0,0,1,0,0
"The child 2.4 set the delay RR, prescribed a course No. 10my.",0,0,0,1,0
"After 3 injections, the baby began to lean more often on this leg, soon almost stopped wrapping it.",1,0,0,1,0
"I have never had real high cholesterol, 218 at tops and now am around 158 total, triglycerides are also excellent.",0,0,0,1,0
"Natural cures are better; apple cidar vinegar can effectively cure arthritis and headaches; vitamin C crystals can help pain at high doses; the Gerson diet with no salt can cure migrains, Fibro etc see doctoryourself.com and 'just say no to drugs' (Nancy Reagan).",0,0,0,1,1
On second night same thing plus pain in my kidney area as well as stomach.,0,0,1,0,0
"In the garden, teachers complain, and we can not cope at home.",0,0,0,0,0
"After 1 month I had severe diarrhoea which cleared after 1 week , so I paid no attention to it.",0,0,1,0,0
"I like that the child got sick, the twisted is antiviral, thought new, must act.",0,0,0,0,0
"I barely got up this morning - my head is buzzing, my temples are aching, my eye can't see well(right side of my head).",0,0,1,0,0
"Insomnia,fitfull sleep.",0,0,1,0,0
Extreme burning feeling and numbing of my feet that progressively got worse.,0,0,1,0,0
Someone at the Dr's office recently recommended to me to do a search for possible connection between statin use and tendon damage/ruptures.,0,0,0,0,1
"It did help my arthritis, but in my opinion the possibility of side effects was not taken very seriously.",0,0,0,1,0
I'm going to stop taking it because of the muscle fatigue/cramping - hopefully this condition will reverse.,0,0,1,0,0
Periphiral neuropathy.,0,0,1,0,0
"fluids pooling in my lower extremeties - especially my feet, general muscle soreness.",0,0,1,0,0
When this medication was combined with a SSRI it failed to reduce my HDL cholesterol in a meaningful amount and it caused intense anxiety attacks and short periods of intense depression.,0,0,1,0,0
"I did take my blood pressure today though, and it was slightly elevated from the norm.",0,0,1,0,0
"extreme fatigue, some concentration problems and feeling stupid .",0,0,1,0,0
"I also have arthritic knees, hands that are numb and tingling at times.",0,0,1,0,0
Still have finger and hand numbness on and off all day and night.,0,0,1,0,0
"Soon after starting Lipitor I developed extreme pain in both inner arms at the elbows, over the next years I developed inflammed ligaments and bursae in my shoulders and ankles.",0,0,1,0,0
"Have lost most of my feeling in feet, legs and hands.",0,0,1,0,0
"Additionally, I was experiencing severe cramping in my legs and back.",0,0,1,0,0
Also may have caused shortness of breath.,0,0,1,0,0
I didn't like the taste or smell... and I didn't see the effect either.,0,1,0,0,0
"plus saw palmetto,fish oils ,south beach diet,hydration but stil a long way from all clear,mental strength improving first,but body is still racked,depression has left but still resting when i can and still feeling extremely vulnerable.",0,0,1,0,0
This drug enables me to be much more physically active with less dependence on pain relievers.,0,0,0,0,0
muscle pain everywhere.,0,0,1,0,0
Now you can take a Corvalol tablet and get the same effect.,0,0,0,0,0
"We got a $3,000.00 sleep by number bed to relieve the pain.",0,0,1,0,0
"Severe abdominal cramping, sweating, period cramps, vaginal bleeding, diarrhea, acid reflux, dry mouth.",0,0,1,0,0
Have days where confusion comes back also.,0,0,1,0,0
"He is now so debilitated, he was using a walker, & his wheelchair is being delivered today.",0,0,1,0,0
"Maybe this drug is really an effective immunostimulant, but it didn't work for us.",0,1,0,0,0
Also started to have neck pain while turning head.,0,0,1,0,0
"And now came the day 10 of the disease daughter - feel me something-have chills, temperature of 38 and bending my joints like the flu.",0,0,0,1,1
Overall impression : after an hour of ingestion has caused allergic rash,0,0,1,0,0
"Each time I go back to taking Lipitor, I begin to cough heavily.",0,0,1,0,0
I ended up having to take additional medication to get rid of the cramps (pamprin) so that I could sleep.,0,0,1,0,0
"Tenoten was supposed to have a calming and anti-anxiety effect, but without causing drowsiness and lethargy.",0,0,0,0,1
The doctors just say and my husband OH your in pain because you are over weight.,0,0,1,1,0
the drug has worked very well to resuce my cholesterol rating 5 however the pain in my arm and shoulder has reduced within 2 days of stopping the drug Rating 1 .,0,0,1,0,0
I recently completed 12 physical therapy sessions for severe and chronic tendonitis in my elbows and was released with no improvement.,0,0,1,0,0
I bought Anaferon for children as prescribed by a doctor.,0,0,0,0,0
"At end of day 19, the toothache had gone.",0,0,1,0,0
I think that the child is hard to endure the heat.,0,0,1,0,0
I caught a cold at work.,0,0,0,1,0
Went to emergency room with severe irregular heartbeat.,0,0,1,0,0
"Big Pharma wants to promote the use of statins to treat MS, when I stopped taking mine (Jan 2010)that is when my symptoms became present??",0,0,0,0,1
Effect if honestly not see.,0,1,0,0,0
Because of Lipitor I had very serious depression and thoughts of hurting myself.,0,0,1,0,0
"So you can safely buy a package of Cycloferon tablets before the cold season, if you do not have time to take care of strengthening the immune system, they are great help in the process of getting rid of viral diseases.",1,0,0,1,1
I have been experiencing extreme pain in my should and arm.,0,0,1,0,0
"One plus can be given to children from birth, does no harm, and mothers quietly it seems that give to protect.""""",0,0,0,0,0
I probably got used to the drug and it stopped helping me.,0,1,0,0,0
I have been off it for 8 weeks and still hurt.,0,0,1,0,0
Overall impression : They give me a headache.,0,0,1,0,0
It is not worth going through the pain.,0,0,1,0,0
My opinion is that for 220 rubles this drug should not only bring down the temperature!,0,0,0,1,0
"This drug is unsafe, leads to blood clots (which casues strokes and heart attacks), upset stomach, etc Asprin is safer and has less side effects.",0,0,1,0,0
"During the evening, I constantly smeared them and in the morning the redness was less.",1,0,0,1,0
Drinking pills Sandox for three days for half an hour before bedtime.,0,0,0,0,0
But I think there is not much difference in the manufacturers.,0,0,0,0,0
"Better to live ten years feeling OK and then drop dead of a heart attack, rather than commit suicide to escape the intense pain caused by a prescribed drug.",0,0,0,0,1
I still can't walk without extreme pain.,0,0,0,0,0
"Further, I recommended taking courses according to a certain scheme with a preventive purpose.",0,0,0,1,0
"And my throat often hurts, unfortunately.",0,0,0,1,0
I thought there was an effect.,1,0,0,0,0
"The drug suited us and helped us a lot: if the child was sick up to 10 times a year before, then after several courses 1-2 times a year!",1,0,0,0,0
He also seems to have had hallucinations.,0,0,1,0,0
"Over a period of 6 mos., it went down to 159, which was great, BUT I started having terrible aching pain in my arms about that time which was radiating down my arms from my shoulder to my hands and I could not sleep well at all.",0,0,1,0,0
Pain first thing in the morning trying to walk improves as day wears on.,0,0,1,0,0
"I associate my condition only with the action of Amixin, because after its cancellation, my condition dramatically improved.",0,0,0,0,0
had a heart-attack in Jan. 06. it will kill some people.,0,0,1,0,0
Peripheral Neuropathy.,0,0,1,0,0
"put me on seroquel after I was diagnosed bi-polar, SO much worse than being crazy.",0,0,0,1,0
"Weakness in both legs, hip pain, knee pain, feet and ankle pain.",0,0,1,0,0
incredible depression almost immediately after I started taking it.,0,0,1,0,0
No leg pain or spasms since - headache and elevated blood sugar still.,0,0,1,0,0
"But after some time, pappiloma on the face began to return again, and even on the fingers of the hands began to appear small tumors.",0,0,0,1,0
"After two times of application, with an interval of 12 hours, I got signs of a cold (heavy nasal discharge (more on the right), sneezing, an increase in the cervical lymph nodes).",0,1,0,1,0
Thanks for your attention.,0,0,0,0,0
So we were assigned when my daughter noticed problems with speech.,0,0,0,1,0
I am 55 and never felt so old in my life!.,0,0,1,0,0
Leg pain is gone.,0,0,1,0,0
"It either caused or gave me peripheral neuropathy in my hands, arms, feet and legs.",0,0,1,0,0
"Extreme fatigue, headaches, cramping in both calves, memory problems, like Im in a fog all the time.",0,0,1,0,0
"I do not have high blood pressure, nor have I ever had it.",0,0,0,0,1
Pain in shoulders joints to the point it was impossible to reach for anything above my shoulders.,0,0,1,0,0
I still have pain but less severe.,0,0,0,0,0
I put this off as a work-out related pain.,0,0,1,0,0
Extreme fatigue and general weak feeling overall like I have never experienced EVER in my entire life before.,0,0,1,0,0
"Of course, there are contraindications, including bronchial asthma.",0,0,0,0,1
"muscle wasting in the shoulders and arms,nerve problems in shoulder , fatigue and very sensative to the cold.",0,0,1,0,0
I even thought that I had ALS since a friend of mine died of it.,0,0,0,1,0
I was reading pretty much all of the ones listed and the patterns are obvious to my problems mainly being the persisten feeling of tiredness when i know i shouldn't be tired.,0,0,1,0,0
