sentences,EF,INF,ADR,DI,Finding
I sometimes supplement with Lexapro 20mg if my depression or anxiety increases for more than a couple of weeks.,0,0,0,1,0
"after taking just 2nd low dose sent my anxiety through the roofracing thoughts,didnt sleep on it plus a volcano of negative emotions racing inside me.",0,1,1,0,0
"Donormil is, according to Wikipedia, a sedative and treatment for insomnia.",0,0,0,1,0
"Ventilate the room a little stroll before bedtime and if sleep badly, then take a sleeping pill, which promotes good sleep.",1,0,0,1,0
Finally the third Cardiologist said it was the Zoloft and took me off.,0,0,0,0,0
It's been a free for all.,0,0,0,0,0
It seems like I've become an alcoholic since starting Zoloft.,0,0,1,0,0
none.,0,0,0,0,0
had Insomnia so i took benadryl.,0,0,1,0,0
My sister was so proud of me she got us a beautiful oceanfront room.,0,0,0,0,0
"Our child is very often ill, and there came a time when we started to get purulent angina 2 times in 3 months!",0,0,0,1,0
"The side effects got to be too much (headaches everyday, problems sleeping, gained 10 pounds, would lose a handful of hair everyday) and I weaned myself off of it, only to experience strange seizure-like zaps in my brain that would last for just a second but were very distressing.",0,0,1,0,0
"Insomnia, irregular heartbeat, anxiety times 1000, suicidal depression.",0,1,1,0,0
Came the spring again and again these colds began to act with renewed vigor.,0,0,0,1,0
"After the first two weeks, I felt like a new person entirely.",1,0,0,0,0
I would like to get off but the withdrawl symptoms stop me.,0,0,0,0,0
"I like the overall way I feel - not too pumped up but not depressed, but the lack of sleep has led me to yet another failed medication.",1,0,0,1,0
"Cymbalta makes me very tired and listless,which in turn made me gain weight, which in turn made me feel more depressed.",0,1,1,0,0
The temperature dropped from 37.3 to 36.8 in three hours.,1,0,0,1,0
I'm slowly beginning to have erections again so I expect that eventually the orgasm inability will resolve itself.,0,0,1,0,0
"Well I am happy I stuck it out for the initial two weeks (you'll make it through too), because now I feel like myself, only fine-tuned.",1,0,0,0,0
Muscle pain from fibromalgia is reduced.,0,0,0,1,0
difficult sexual arousal. ,0,0,1,0,0
"constant numbness on the right side of my body, tingling fingers, unexplained extreme yawning, trouble staying asleep, anxiety, accelerated heart rate in mornings, dry-mouth when working out, new sweating that continues hours after working out, constipation, loss of appetite/cravings.",0,0,1,0,0
I'm like a new person.,1,0,0,0,0
"Switched to Cymbalta from Effexor XR & now I have energy, spirit, and just feel GOOD.",1,0,0,0,0
I also just felt like crap for days.,0,0,0,0,0
"The excessive sweating seems to have stopped about a week ago, sex drive has been as great as always, and right now at 5mg Lex with 1 1/2 mg of Alprazolam a day.",0,0,1,0,0
My only symptom now is sweating (clammy feeling).,0,0,1,0,0
"Am weaning off, and is going well.",0,0,0,0,0
Was in ER 4 times and Was in CCU 2 times.,0,0,1,0,0
By the way withdrawing is A BAAAAAD.,0,0,0,0,0
"I wake up a lot in the morning with my jaw feeling tired and aching, and it never even occured to me that it may have been because of the Effexor (until i came upon this site!).",0,0,1,0,0
"If you have any of the symptoms above, contact your physician immediately.",0,0,0,0,0
"I've been off an on different antidepressants for years, and I plan to stay on Zoloft.",0,0,0,0,0
When I first started I loved it!,1,0,0,0,0
"I have been on Prozac in the past, Lexapro-which worked great for a year then nothing, and coming off of it was horrible.",0,0,0,0,0
I already had all the gastro symptoms and hot flashes others have mentioned.,0,0,1,0,0
Decreased Libido.,0,0,1,0,0
"Also, it used to regulate my sleep cycle to something more normal (like getting tired around 11 or 12).",1,0,0,0,0
Now my anxiety is up but my depression is decreasing.,0,0,0,1,0
"A floor under my feet beneath which I shall not sink This means that I'll still have good days and bad, but I know i have the security of an emotional ""floor"" beneath my feet.",0,0,0,0,0
"Nice, Nice",1,0,0,0,0
I do not recommend this medication.,0,0,0,0,0
I lost my job and will have to find another one.,0,0,1,0,0
"Catatonic, no emotion.",0,0,1,0,0
Totally worth any of the minor side effects I feel now.,1,0,1,0,0
it's too scary!,0,0,0,0,0
"This is one strange, bad drug.",0,0,0,0,0
"So I didn't notice the matting effect, and the herpes itself went away in about a week.",0,1,0,1,0
I felt alive and clearheaded with Lexapro.,1,0,0,0,0
i wish i had been smart enough to do research on effexor BEFORE i went on it .,0,0,0,0,0
We bought.,0,0,0,0,0
Usage time: 3 days,0,0,0,0,0
My doctor begged me to tough it out.,0,0,0,0,0
"If I was able to finally get to sleep, the sleep was not good.",0,0,1,0,0
"Acyclovir tablets (herpevir - the same, only cheaper) are indicated for shingles - a disease caused by the herpes virus of the third type.",0,0,0,1,0
Very difficult to come off.,0,0,0,0,0
THERE HAVE BEEN NONE!,0,0,0,0,0
"I am still having aches, pains, pins and needles throughout my entire body after being off of the Lexapro for a few days.",0,0,1,0,0
Overall impression: did not fit,0,0,0,0,0
"But to be honest, I don't see any results.",0,1,0,0,0
I immediately noticed that the drug does not suit me - there was intense swelling and nasal congestion.,0,1,0,1,0
Make sure you are not prescibed more then you should be taking.,0,0,0,0,0
I also get bouts of suicidal thoughts.,0,0,1,0,0
I lost touch with all my friends because I have no interest in seeing them.,0,0,1,0,0
Still works for the other two.,1,0,0,0,0
Now on 300 and I feel the world better.,1,0,0,0,0
Most generics are made overseas in India or China.,0,0,0,0,0
"Started at 10 pmg, Felt better within a week.",1,0,0,0,0
"Headaches, nauseau, dizziness, always on a bad high, inability to concentrate.",0,0,1,0,0
It does nothing for the depression anymore but my body is too used to it to stop it,0,1,0,0,0
I will never ever recommend this drug to anyone.,0,0,0,0,0
"my 5th day on it was the best day of my life, amazing.",1,0,0,0,0
"But in adult life, of course, there are much more stresses... Therefore, when again in the eyes ""at least insert matches"", I drink 30 drops of tincture of motherwort.",0,0,0,1,0
Decreased sex drive.,0,0,1,0,0
A new friend is worse than the old ones.,0,0,0,0,0
"While I have been on Effexor, I have identified side effects like asexuality - also, other sexual side effects; including: Ejaculation problems, and reduced climax intensity.",0,0,1,0,0
Drugs are only a secondary issue.,0,0,0,0,0
Good luck to you all!,0,0,0,0,0
Overall lexapro worked really well for me.,1,0,0,0,0
"night sweats, insomnia but when I did fall asleep vivid dreams, teeth clenching, decreased motivation, irratibility.",0,0,1,0,0
"since taking cymbalta i av gained 14lbs which i CANT loose no matter how hard i try,im also craving carbs & binge eating which iv neva done b4) i av also found that when training @ gym my joints r weaker & i av 2 wear supports.",0,0,1,0,0
Neither Paxil nor Wellbutrin had any significant effect on my depression.,0,0,0,0,0
"So I am very happy, now I will always take this spray for a prolonged runny nose.",1,0,0,1,0
"I will omit the thoughts about my mother-in-law, but the producers are simply committing meanness.",0,0,0,0,0
"But in the autumn, against the background of a cold, he appeared again, though in a light form.",0,0,0,1,0
"So I had to start doing group therapy, and that didn't work.",0,0,0,0,0
"deep,scary thoughts never have had them before.",0,0,1,0,0
none. ,0,0,0,0,0
The increase in anxiety has made me stop taking this pill.,0,1,1,0,0
"Withdrawal symptoms are nothing to mess with I ran out of pills over a 4 day holiday weekend, and boy did I feel wierd.",0,0,0,0,0
I had been on prozac 15 years with mild side effects.,0,0,0,0,0
Getting off of Cymbalta has been very difficult.,0,0,0,0,0
"I now feel so much calmer and happier, no anxiety attacks or feelings of dread.",1,0,0,1,0
"tired, thirsty,, wasnt helpful",0,1,1,0,0
"Give ""Anaferon"" -one for treatment, another for prevention.",0,0,0,1,0
Lost the love of my life because of it.,0,0,0,0,0
Sweating at night.,0,0,1,0,0
"I was on Paxil for 12 years, but THOUGHT it was wearing off.",0,0,0,0,0
"Generally, if there are problems with insomnia, you should consult a neurologist.",0,0,0,1,0
i feel calm and well balanced.,1,0,0,0,0
"Dizzy, nauseous, sweating, anxiety, uneasiness, restlessness, shivers,.",0,0,1,0,0
Lack of care for anything important in my life.,0,0,1,0,0
More like I feel as though I am vibrating.,0,0,1,0,0
"Now I feel I am paying too high of a price in terms of my health and future, and I am going to discontinue taking it, very slowly.",0,0,0,0,0
Am on 30 mg - wondering if I should be on 60 mg?,0,0,0,0,0
It worked better than any other medication I have ever taken for depression.,1,0,0,1,0
Zoloft did help with my anxiety but the side effects were just to much to handle to the point that I would rather live with anxiety than to live with these ugly side effects.,1,0,1,1,0
Be very careful with this .,0,0,0,0,0
"The child 2.4 set the delay RR, prescribed a course No. 10my.",0,0,0,1,0
Then it helped me a huge amount over the last 2 years.,1,0,0,0,0
I just don't think I can put myself through hell for a few weeks like this.,0,0,0,0,0
not sure on a decrease.,0,0,0,0,0
I am now able to live a normal life.,1,0,0,0,0
"If I drink 1 tablet, then after a while I still Wake up, that is, the effect is not long-lasting.",1,1,0,0,0
"It's also got me more motivated,out of my chair and into some mild exercise.",1,0,0,0,0
"Since starting Lexapro about a month ago, have found myself extremely constipated, which I am assuming is a side effect.",0,0,1,0,0
Overall impression: Not very.,0,0,0,0,0
Once a drop - all the skin around the nose was eaten away!,0,0,1,0,0
"I see hope for my future, am more social than ever and feel happy for the first time in years.",1,0,0,0,0
"Fatigue, dizziness, apathy, muscle jerks, jaw clenching, interfered with Thyroid replacement medicine, insomnia.",0,0,1,0,0
"Felt flat and no interest in life, Didn't make me any happier or less anxious.",0,1,1,0,0
"I have my appetite back, but have not gained any weight at all.",0,0,0,0,0
"If I do not take this drug, I become severely, despondent.",0,0,0,0,0
I went from being a disfunctional depressed person to moderatly happy.,1,0,0,1,0
When I went down to taking none the withdrawl effects were so bad.,0,0,0,0,0
I have found I sweat more on Effexor.,0,0,1,0,0
The withdrawl symptoms are horrible if you miss a dose.,0,0,0,0,0
Started cying and laughing hysterically.,0,0,1,0,0
I immediately began to read what side reaction causes this drug and Yes allergic rash including.,0,0,1,0,0
It's six days now and the obsessive endless thoughts about a bad event in my life are already subsiding.,1,0,0,1,0
"Effexor was on a similar uncomfort scale to Cymbalta for me, increased blood pressure, hot flashes/heat, sweating.",0,0,0,0,0
I started taking 10 mg lexapro after I developed post natal depression.,0,0,0,1,0
DO NOT TAKE THIS DRUG.,0,0,0,0,0
"In the sotave of the drug: paracetamol, cetirizine hydrochloride, chlorpheniramine maleate, dextromethorphan hydrobromide.",0,0,0,0,0
"Erectile disfunction, delayed orgasm, lack of libido.",0,0,1,0,0
"It's not cheap, and the effect is zero.",0,1,0,0,0
"I have tried many different drugs, Effexor being the most recent.",0,0,0,0,0
oh gawd.,0,0,0,0,0
"I seriously thought I had chronic fatigue syndrome, but after reading about other people's experiences, now I suspect it's the Lexapro.",0,0,0,0,0
"I am planning to switch back to 

Wellbutrin SR as soon as I can get to my doctor.",0,0,0,0,0
"Yesterday, Christmas day began with a crying episode that I could NOT shake for several hours that included hopelessness in a major way.",0,0,0,0,0
We all get sick sometimes.,0,0,0,0,0
I don't recommend it to anyone... Usage time: September 2012,0,0,0,0,0
"im exausted during the day, waking up in the night.",0,0,1,0,0
"finally attributing to lexapro, atleast at this dosage/ Very apathetic and have gained 20lbs easily.",0,0,1,0,0
"Excessive perspiration, Erectile dysfunction.",0,0,1,0,0
overall much more happy.,1,0,0,0,0
"However, I gained 25 pounds on it and this just fueled my depression even more since I was close to being overweight before going on it.",0,1,1,0,0
"Less depression, although still had low-moderate level at times, but couldn't ""feel"" much of anything.",1,0,0,1,0
"Cymbalta did what I needed it to, for the most part-it gave me concentration, the ability to stay awake, and improved my mood greatly.",1,0,0,0,0
I hope I won't get the flu.,0,0,0,1,0
Start yawning early in the day and keep going until I go to bed.,0,0,1,0,0
will this pass?,0,0,0,0,0
"Unfortunately, the side effects began to be too much for it to be worth it.",0,0,1,0,0
"Weight gain, fuzzy head.",0,0,1,0,0
"I can't say that the drug helped us, I tried to give my one-year-old daughter with water, and just immediately felt sick and vomited.",0,0,1,0,0
I have a hot flash type of feeling the first few hours after taking it.,0,0,1,0,0
I did not sin on it because of the situation with the skin since I had already drunk before and there were no allergies.,0,0,0,0,1
"For the first time, the drug Cycloferon was tried in 2006.",0,0,0,0,0
There is a balance.,0,0,0,0,0
"When the temperature starts to hurt the throat and starts a terrible aching all over my body, it would be desirable that all this is over.",0,0,0,1,0
"This helped me distract my thoughts and focus them on something more logical, like my work.",1,0,0,0,0
When I do get up .,0,0,0,0,0
I love it!,0,0,0,0,0
"Unfortunately, those symptoms have not improved.",0,0,0,0,0
After the two weeks the neuropathy pain subsided and had a loss of appetite which was a good thing for me.,0,0,1,1,0
I'm calmer during stressful times.,1,0,0,0,0
I put it on last night.,0,0,0,0,0
"insomnia, vivid dreams, syncope, a detached from the body feeling, confusion, restlessness, shaky, trembling.",0,0,1,0,0
Instead most seem to be getting worse.,0,0,0,0,0
"Since switching to Cymbalta, my depression & anxiety are very well managed.",1,0,0,1,0
Dr. s do not understand the crazy side effects of starting this class of drugs and often move patients too quickly thru increases.,0,0,0,0,0
Two hours after admission condition deteriorated significantly in the evening there was pain in region of kidneys.,0,0,1,0,0
"I took pills, but at one time I had a micro-stroke and my left side was paralyzed, so one of the drugs was Cavinton.",0,0,0,1,0
"Made me have tremors, also made me feel like I wanted to crawl out of my skin.",0,0,1,0,0
"I work in a pharmacy and used to get sick very often, my customers infected me.",0,0,0,0,0
"These drugs both had similar side effects to Cymbalta and hard to withdraw from with bad withdrawal symptoms the only difference is the Endep knocked me out at night and I slept well, only very drousy and tired during the day, sexual disfunction just the same.",0,0,0,0,0
"nausea, gases, diarrhea, eructation, o",0,0,1,0,0
"In the morning, I was like a cucumber, but weakened.",1,0,0,0,0
"In the past two weeks however, my mood really dropped, and I was feeling suicidal.",0,0,0,0,0
"The sleep mode was adjusted, it became easier to fall asleep.",1,0,0,1,0
I always wanted to help others instead of helping myself.,0,0,0,0,0
Killed my sex drive.,0,0,1,0,0
I am very frustrated that this stuff has permanent consequences in joint pain which I have never experienced before.,0,0,1,0,0
"The sleep is intermittent, with glitches.",0,0,1,0,0
I stopped taking Acyclovir and have been fighting urticaria for 4 days without success,0,0,1,0,0
This is the 4th antidepressant I've tried in the past 6 months & the first to give me any relief from my depression.,1,0,0,1,0
its really hard to quiet.,0,0,0,0,0
Despite some of the side effects I like the increased energy and increase in social confidence.,1,0,0,0,0
"Along with Levoxol for thyroid, Trazadone to sleep, Xanax to take the agitation edge of and the XR dose of 225, I am paying $398.00, every monthdue to being uninsured.",0,0,0,0,0
Think menopause is a huge factor in this.,0,0,0,0,0
Did not help neither benzodiazepines nor sonapaks nor nor haloperidol triftazin.,0,1,0,0,0
non.,0,0,0,0,0
"My daughter of 4 years was very ill with SARS for a month (two false croup, laryngotracheitis).",0,0,0,1,0
My periods have become irregular and at first were light now quite heavy and lasting a full week.,0,0,1,0,0
Moving and therefore changing schools.,0,0,0,0,0
"Headache still and completely useless, Coffee & tylenol so far- not helping much.",0,1,1,0,0
Yawning A LOT.,0,0,1,0,0
"If you type in the search engine ""amexin makes you sick "" gives out a Ukrainian site where 7 out of 10 reviews people write about nausea and a wild headache that can not be removed with a pill - here you have amexin!!!""",0,0,1,0,0
"When you feel that the virus is beginning to manifest itself, take Cycloferon tablets according to the following scheme.",0,0,0,0,0
I had a previous bad experience with Zoloft 10 yrs ago when a dr. misdiagnosed my hypothryroidism for depresssion instead.,0,0,0,1,0
It has been 4.5 months and have had no adverse side effects from Zoloft.,0,0,0,0,0
"Oh, it's not easy:increases blood pressure, frequent headaches, apathy, depression, sleep disorders, frequent mood changes, indifference to everything and everyone.",0,0,1,0,0
"Within a few days of taking it, horrible anxiety.",0,0,1,0,0
"Being a very impressionable person, I tried various sedatives, tried glycine.",0,0,0,0,0
"Unfortunately, it is impossible to completely get rid of it, so I fight as best I can.",0,0,0,0,0
I no longer cry everyday and think of suicide everyday.,1,0,0,1,0
Said it was side effects of med.,0,0,0,0,0
"On the fourth time-the second day, my son started pristupoobrazny coughing, nose completely stopped breathing(swelling nose), the son began to RUB his throat as if there is swelling happened.",0,0,1,1,0
very tired.,0,0,1,0,0
But do i want to be dumb and happy or smart and depressed?,0,0,0,0,0
:-),0,0,0,0,0
from there on I don't know what I will do b/c celexa seemed to stop working after a year which was why I switched to zoloft.,0,0,0,0,0
Some of the other meds I take also effects and raises serotonin levels so that may make a difference.,0,0,0,0,0
Really worked great on my general pain & depression.,1,0,0,1,0
"I can't read or focus my eyes because of the dryness and burning, my eyelids are swollen and, although it has helped somewhat with fibro pain, it's not worth it.",0,0,1,0,0
The neurologist noted improvements after treatment.,0,0,0,0,0
"Initial side effects included period tremors, mainly in my hands, that went away after I had been on the med for a few weeks.",0,0,1,0,0
"After taking the drug, sleep came quickly enough-in 15-20 minutes.",1,0,0,1,0
I LOVE IT!,0,0,0,0,0
Not many.,0,0,0,0,0
"Recovered, again in the garden with IRS-19, but again came down, and with a strong rhinitis.",0,0,1,0,0
"At least i finally managed to get some sleep last night, with the help of 2 stillnox tablets.",0,0,0,0,0
trouble sleeping-still depressed.,0,1,1,0,0
I take 150mg of zoloft daily.,0,0,0,0,0
I am more social and have a more positive attitude towards life.,1,0,0,0,0
Much better than constant bickering with hubby and occasional temper tantrums where I threw and broke things :(.,1,0,0,1,0
"Racing heart, severe anxiety, panic, nausea, speeded-up metabolism.",0,0,1,0,0
"It became difficult to breathe, dizziness, loss of consciousness, panic, heart jumped out... I was alone at home, ran to pull out of myself everything that I took in the bathroom.",0,0,1,0,0
"It really pisses me off because if you spend most of your adult life married to someone who could care less if you cum or not, and then meet and marry a man that refuses to cum until you do its really bad for both of us.",0,0,0,0,0
I trusted my doctor of 13 years and just started taking it on her recommendation.,0,0,0,0,0
I would just stay around and do nothing all day.,0,0,1,0,0
I have gained weight.,0,0,1,0,0
Up until now I have been taking Endep for the pain and neuropathy and Citropalapram for depression.,0,0,0,1,0
"Within a few days of starting lexapro oh my god the dreams are vivid, intense, long, and complex!",0,0,1,0,0
I decided to finish these 6 months.,0,0,0,0,0
"We were prescribed this drug, after it my daughter started to feel sick and vomiting, no appetite.",0,0,1,0,0
"My libido also just did a disappearance act, which I simply couldn't handle.",0,0,1,0,0
"If the side effects are worse than the depression, you're on the wrong drug.",0,0,0,1,0
I am very disappointed because I have had a few meds since I stopped Seroxat a year ago and have not had any therapeutic effect from them and really thought this med would be the one to work.,0,0,0,0,0
didn't go away.,0,0,0,0,0
I have been taking Cymbalta (60 mg once a day) since late December 2007)  I was amazed at how quickly it began to lift my mood.,1,0,0,0,0
"Weight gain, insomnia, heart pains, dizziness, suicidalness, zero sex drive, numbness.",0,0,1,0,0
"I am in control of my emotions, and I think I see things the way they actually are, rather than skewed by depression and anxiety, However, I've experienced several instances when I forgot to take my EffexorXR when I went to bed (which is when I take it with vitamins)-and by the time I woke up in the morning.",1,0,0,1,0
"The second time I accidentally took the wrong package, confused it with Coldrex.",0,0,0,0,0
Hmmm.,0,0,0,0,0
My pshyc Lowered my wellbutrin to 150 mg 2x day after one mth of the 400 mg my regular doc had prescribed and raised my effexor xr to 225 mg a day 3 75mg pills n the morning.,0,0,0,0,0
Women know this really does work wonders.,0,0,0,0,0
"Before use, the solution must be stirred.",0,0,0,0,0
Constant internal experiences and feelings of anxiety really made my life very difficult.,0,0,0,1,0
soon and I will share this with my doctor.,0,0,0,0,0
"loss of sex drive and ablity,dont care about anything.",0,0,1,0,0
"Loss of sex drive; massive weight gain, forgetfulness.",0,0,1,0,0
"It is intended for dizziness and motion sickness, and not only... Often, neurologists prescribe this drug for vegetative-vascular dystonia.",0,0,0,1,1
The side effects are worse than the benefits.,0,0,1,0,0
"About a week taking the drug and threw it, started insomnia and tachycardia, he came up.",0,1,1,0,0
As not strange cold has passed.,1,0,0,1,0
"I like that this drug, in addition to its vasoconstrictive effect, helps to dilute thick snot.",1,0,0,1,0
I felt like a drug addict that could not function without the medication.,0,0,0,0,0
"And my throat often hurts, unfortunately.",0,0,0,1,0
"Heavy sedation, Jaw Clenching, Inability to organism.",0,0,1,0,0
"While that subsided, I then felt a progressive feeling of being in a general stupor.",0,0,1,0,0
Caution!,0,0,0,0,0
"My favorite Viferon candles did not fit my daughter, she developed an Allergy to cocoa butter, which happens very often.",0,0,1,0,0
"I feel better, my worries are forgotten, and everything seems to be fine.",1,0,0,1,0
"And since my mother - in-law is a pharmacist, I have the best medications at home to treat the most painful periods.",0,0,0,0,0
I never tried to kill myself coming off those.,0,0,0,0,0
"As for the depression, it is gone and i'm able to function as a happy human being.",1,0,0,1,0
"Dare to drink ameksin, maybe there was one in another city with a 3 year old daughter, my husband went on a business trip and there was none to help.",0,0,0,0,0
"weight gain mostly and i think my dose is too high, when i was first put on it it was just 75mg and i have gradually increased it to 300mg sometimes - now i think this high dose has caused me to have an excessive appetitte.",0,0,1,0,0
"After application of""Grippferon"""" immediately feel a kind of relief in the respiratory tract.""",1,0,0,1,0
"I often get herpes on my lips, especially in the fall and spring.",0,0,0,1,0
I cant go on like this another day.,0,0,0,0,0
"weight gain, extreme spaciness and forgetfulness, loss of vocabulary, lethargic, cloudy head, lack of concentration.",0,0,1,0,0
Initially I felt a little worse (I already felt very wretched) but from past experience I knew that would clear if I could fight through it.,0,0,1,0,0
Was taking Lexapro which was much like taking nothing.,0,0,0,0,0
no lose of sex drive.,0,0,0,0,0
"I bought this root stimulating shampoo, and a follicle stimulator cause my head felt numb, wouldn't take showers cuz i would feel numb afterwards.",0,0,1,0,0
Third week added 60 mg of cymbalta.,0,0,0,0,0
"Otherwise, it's a 5.",0,0,0,0,0
"So at the moment, these pills I decided to give up, although I know people who they really help uspokoitsja and fall asleep quickly among these people and my aunt, she takes these pills at night for three or four pieces at a time and in the morning fresh and vigorous as a fiddle, I have one and the next day I go feels like, I guess the product is just not suitable.",1,0,1,0,1
Also had no sexual desire.,0,0,1,0,0
Nausea; vomiting; suicidal thoughts; slight schizophrenia; tremors; increased anxiety; agitation resulting in violent thoughts; psychosis.,0,0,1,0,0
"Much I, fortunately, did not hurt, they helped me, but the child (not of 500,000 and 150,000 IU for children) in severe cold turned out to be useless, although in milder forms of the disease helped.",1,1,0,1,0
I hope it's okay.,0,0,0,0,0
No sexual desire at all and terrible amount of weight gain.,0,0,1,0,0
Cymbalta was just too powerful for me.,0,0,0,0,0
I found nutritional supplements to deal with the depression.,0,0,0,0,0
"I have way more energy, actually crave social situations, when before I preferred solitude, I have a sex drive, and more confidence.",1,0,0,1,0
"I swear the drug makes me very, very hungry.",0,0,1,0,0
"I take 20 mg at night, and drink lots of water during the day to counteract side-effects.",0,0,0,0,0
Tobacco cravings were rampant.,0,0,1,0,0
"I was constantly drinking water and had to have a bottle by my side at all times, it was just incredibly uncomfortable.",0,0,1,0,0
incredible drowsiness .,0,0,1,0,0
"Two children of different ages, this is no joke.",0,0,0,0,0
this SNRI seems to be working .,1,0,0,0,0
"Overall, the drug gave me a bad feeling.",0,1,1,0,0
Some pretty odd things began happening.,0,0,0,0,0
How long will these effects last.,0,0,0,0,0
"I had balance issues, and would get the shakes before my second dose.",0,0,1,0,0
And he was right!,0,0,0,0,0
"Initially loose bowels, headache, flu-like feeling.",0,0,1,0,0
"Excessive yawning, with a euphoric feeling each time I yawned, very spaced out, happy in another world, no withdrawal, no weight gain.",1,0,1,0,0
The industry needs more honesty about Cymbalta side effects-it made my liffe a livng hell for 2 years.,0,0,0,0,0
"Now I take Paxil CR, Trazadone for sleep, Xanax XR and Effexor XR every day.",0,0,0,0,0
"Sexual dysfunction, extreme hunger, carbohydrate cravings, weight gain, insomnia, acid reflux, fatigue, water retention, eating disorder thoughts, spacey thinking.",0,0,1,0,0
I would say try it.,0,0,0,0,0
"increased resting heart rate, loss of appetite in the beginning but went back to normal after 2 months, mild constipation, vivid dreams when dosage was increased to 150mg, difficult to wake up but more energy when awake.",1,0,1,0,0
It has the entire abstract on it.,0,0,0,0,0
"I took this drug on the advice of the pharmacist at the pharmacy, as there were problems with falling asleep, and frequent awakening during sleep.",0,0,0,1,0
"Over a 10 yr period I have gained 70 lbs Other than that, it helped me with my anxiety attacks and depression.",1,0,1,1,0
"Overall impression: Helps, but gives a strong rash RATING 3 NOTE",1,0,1,0,0
"I thought I could deal with it but after 4 months, I am feeling the exhaustion of not getting full nights' sleep.",0,0,1,0,0
A wonderful drug.,1,0,0,0,0
Exausted too!,0,0,1,0,0
I had taken 75mg for 2 years but really noticed a difference when I increased to 225mg.,1,0,0,0,0
"I have two children and if they suddenly get sick, their temperature jumps very high, it does not happen that they manage a small cough or runny nose.",0,0,0,1,0
My doctor recommended that I try decreasing it.,0,0,0,0,0
"One day the knee was swollen, the next the second knee and the thighs in the joints... allergic arthritis... urticaria me for a long time, more than a month sat on anti-allergenic drugs.",0,0,1,0,0
"Maybe the doctor had no right to prescribe it, maybe there are some other reasons, I don't know.",0,0,0,0,0
Zoloft was prescribed to me to help with depression and if I knew that there were reported cases that this anti-depressant could increase the risk of suicide I NEVER would have agreed to take the medication.,0,0,0,1,0
Still don't understand when taking immunomodulators for prevention.,0,0,0,1,0
"Here is how many not tried to drink on night pills Valeriana, always on morning the result one and the same heavy as after hangover head and already to dinner a good migraine.",0,0,1,0,0
The withdrawal I heard was also a pain.,0,0,0,0,0
"it's too dangerous, unless you have a doctor who will listen to you.",0,0,0,0,0
"I took this medication for a month before I started getting extreme suicidal feelings, which I had not had before taking it.",0,0,1,0,0
"When I reflect on my first experience with this drug, I realize that for once.",0,0,0,0,0
"As a result, the illness was prolonged.",0,0,0,0,0
"Cymbalta, however, has decreased ability to orgasm much less than Effexor or Zoloft, Paxil caused much worse (totally intolerable) headaches.",0,0,1,0,0
from my home in 39 years!,0,0,0,0,0
 ,0,0,0,0,0
I feel this drug has been a great help to me.,1,0,0,0,0
I was always anti drugs.,0,0,0,0,0
"I had tried St. John's Wort and Wellbutrin, but my doctors switched me to Cymbalta after a back injury.",0,0,0,0,0
"I get withdrawls on the 2nd day of not taking the medication to the point of being frantic,not lovely.",0,0,0,0,0
"For a month, I had enough 2 packages, even though it is more expensive than many sedatives, but the effect of it is there.",1,0,0,0,0
I did it in September.,0,0,0,0,0
"i am type A personality and am in the public eye alot, but since on this i do not want to go out anywhere and i surely don't want to do my job, so i must get off of this and try something else.",0,1,0,0,0
I took this because I began to have severe panic attacks and issues with depression.,0,0,0,1,0
can't be sure since I am on many RX's but I think weight gain other than that nothing.,0,0,1,0,0
"(It put me to sleep for an hour, then I would wake up and eat a little) Don't want to eat, had to force myself.",0,0,1,0,0
"For prevention, I took another pill, and now I always carry ""Rinza""with me, you never know what.",0,0,0,1,0
"The temperature dropped, the whole day was no higher than 38.",0,0,1,0,0
"Because of my history, I continued to take it as a sort of insurance poplicy against future episodes.",0,0,0,0,0
I finally took myself off and have been experiencing significant dizziness to the point of being concerned about driving.,0,0,0,0,0
"I switched from Cymbalta to Lexapro and after approximately 30 days, I began feeling very bad.",0,1,1,0,0
"After about two weeks, the side effects settled down and I thought I was doing alright.",1,0,1,0,0
"I feel like a different person, feel so much better.",1,0,0,0,0
"I cannot think, spell, or follow through on simple tasks.",0,0,0,0,0
I started seroquel abilify and xanax at the same time so I'm not sure what side effects were just from the lexapro.,0,0,0,0,0
Zoloft totally changed my life for the better.,1,0,0,0,0
I think it is the worst thing I have ever taken - for almost a year I have tried to take it hinking it would help or blaming my body for the effects and now I have come to realise it is this drug / poison.,0,0,0,0,0
"After the cancellation, all the sores are back in place.",0,1,0,0,0
"After complaining to the nurse and asking for something for her temperature, she gave me a Viferon candle.",0,0,0,1,0
"I know a lot of people have had success with Zoloft, but it is not the right one for me.",0,1,0,0,0
It has worked exceptionally well for my depression.,1,0,0,1,0
"And I washed my nose, because the runny nose was terrible.",0,0,0,1,0
More easy going.,1,0,0,0,0
"In the beginning, extreme nausea, digestive upsets.",0,0,1,0,0
"Specifically, they are more soothing than other pills.",1,0,0,0,0
Been taking it for the last month and I can tell it is helping but the side effects are awful!,1,0,1,0,0
"no sex drive, weight gain, o",0,0,1,0,0
"I started taking Donormil at night, after about 20 minutes I began to slowly fall asleep, I slept soundly, sometimes I caught myself sleeping on one side.",1,0,0,1,0
The allergist prescribed us this drug as a preventive measure.,0,0,0,1,0
Reading through this yes the side effects have been awful and pretty persistent but I'll now explain below.,0,0,1,0,0
